회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률2019
제이씨케미칼(주),137950,18-Dec,181260903,16084788,159857878,15085149,11.26908872
제이씨케미칼(주),137950,19-Dec,202369461,28807688,177024604,27952137,7.024842153
제이씨현시스템(주),33320,18-Dec,274682918,27324605,229670368,23307043,10.05258513
제이씨현시스템(주),33320,19-Dec,209199780,26295063,171196283,21034684,7.955857721
제이엔케이히터(주),126880,18-Dec,150460311,58462545,114644019,58462545,2.573618904
제이엔케이히터(주),126880,19-Dec,225530641,1680637,197512325,1680637,134.1935474
제이엠아이(주),33050,18-Dec,124753911,17548923,11276792,1631460,7.108921214
제이엠아이(주),33050,19-Dec,70128873,9048471,11948797,1523493,7.750356165
제이엠티(주),94970,18-Dec,147040181,10756397,102773155,6045836,13.67002176
제이엠티(주),94970,19-Dec,83264957,4342392,54807237,2057933,19.17490567
조광아이엘아이(주),44060,18-Dec,24602135,7538177,24602135,7538177,3.263671707
조광아이엘아이(주),44060,19-Dec,24534303,8455900,24534303,8455900,2.901441952
조아제약(주),34940,18-Dec,63089935,9205302,61640171,8924962,6.853651841
조아제약(주),34940,19-Dec,67536605,9142950,66476463,8836178,7.38674115
주성엔지니어링(주),36930,18-Dec,263006104,83137373,262699926,82714687,3.163512323
주성엔지니어링(주),36930,19-Dec,254580906,52330092,254491427,51969616,4.864904614
줌인터넷(주),239340,18-Dec,0,0,,,#DIV/0!
줌인터넷(주),239340,19-Dec,24679947,0,24679947,0,#DIV/0!
지나인제약(주),78650,18-Dec,77858950,7747783,79598994,7251023,10.04919085
지나인제약(주),78650,19-Dec,67739920,13267795,70072220,13090575,5.105589889
지니언스(주),263860,18-Dec,21445361,793913,21347638,793913,27.01223056
지니언스(주),263860,19-Dec,24925858,1073844,24874819,1073844,23.21180544
지더블유바이텍(주),36180,18-Dec,38971643,6689586,38971643,6689586,5.825718213
지더블유바이텍(주),36180,19-Dec,44570859,8119048,44565634,8119048,5.48966566
지스마트글로벌(주),114570,18-Dec,31560874,10581705,31560874,10581705,2.982588723
지스마트글로벌(주),114570,19-Dec,11849653,2833891,11849653,2833891,4.181407471
지에이치신소재(주),130500,18-Dec,65263335,4702496,53965476,3808483,13.87844562
지에이치신소재(주),130500,19-Dec,67174274,4993744,56124331,4264666,13.45168555
지엔원에너지(주),270520,18-Dec,0,0,,,#DIV/0!
지엔원에너지(주),270520,19-Dec,0,0,,,#DIV/0!
지엘팜텍(주),204840,18-Dec,7998087,1625988,3761456,0,4.918908996
지엘팜텍(주),204840,19-Dec,10608166,2100261,4301246,0,5.050879867
진양제약(주),7370,18-Dec,46862706,7250247,46862706,7250247,6.463601309
진양제약(주),7370,19-Dec,47351256,6694988,47351256,6694988,7.072642401
차이나크리스탈신소재홀딩스,900250,18-Dec,76036380,5606717,,,13.56165828
차이나크리스탈신소재홀딩스,900250,19-Dec,84592473,6170557,,,13.70904977
참존글로벌(주),158310,18-Dec,4861421,3192212,4310908,3192212,1.522900421
참존글로벌(주),158310,19-Dec,10075086,910727,5253550,910727,11.06268509
참좋은여행(주),94850,18-Dec,65012579,996567,65012579,996567,65.23653603
참좋은여행(주),94850,19-Dec,62056608,1338605,62056608,1338605,46.35916346
카페24(주),42000,18-Dec,165386969,905845,134561019,198804,182.5775591
카페24(주),42000,19-Dec,217244740,957699,147946664,96305,226.840312
커머스마이너 (주),223310,18-Dec,16095117,3782099,12104742,3754784,4.255604361
커머스마이너 (주),223310,19-Dec,9051494,2077201,9051494,2077201,4.357543637
컬러레이홀딩스,900310,18-Dec,48244029,7456904,,,6.469713034
컬러레이홀딩스,900310,19-Dec,50860783,8128401,,,6.257169522
케어룸의료산업(주),327970,18-Dec,0,0,,,#DIV/0!
케어룸의료산업(주),327970,19-Dec,0,0,,,#DIV/0!
케이디켐(주),221980,18-Dec,49983326,12203787,49831496,11619756,4.095722582
케이디켐(주),221980,19-Dec,48784053,10643764,48212800,10242040,4.583345985
케이만금세기차륜집단유한공사,900280,18-Dec,121631102,4679528,,,25.99217314
케이만금세기차륜집단유한공사,900280,19-Dec,113144422,3158918,,,35.81746092
케이맥(주),43290,18-Dec,106823412,14131440,106772268,14091475,7.55927294
케이맥(주),43290,19-Dec,62978528,12699819,62506052,12654875,4.959009888
케이비아이메탈(주),24840,18-Dec,463758285,59278553,449113544,57479623,7.823373911
케이비아이메탈(주),24840,19-Dec,494785993,61832101,477661145,59412430,8.002089287
케이에이치건설(주),226360,18-Dec,38610580,107542,38651216,107542,359.0279147
케이에이치건설(주),226360,19-Dec,31699278,237415,31455061,237415,133.5184298
케이에이치전자(주),111870,18-Dec,40686889,6023466,40608212,2300864,6.754730416
케이에이치전자(주),111870,19-Dec,36855517,6507202,36810750,1570084,5.663804044
케이엠제약(주),225430,18-Dec,17302126,3259834,17302126,3259834,5.307670881
케이엠제약(주),225430,19-Dec,20338373,3205173,20338373,3205173,6.345483692
케이지이티에스(주),151860,18-Dec,123739773,11270610,110908589,7170594,10.97897745
케이지이티에스(주),151860,19-Dec,160879256,16066667,160879256,16066667,10.01323149
케이피엑스라이프사이언스(주),114450,18-Dec,32753788,5530614,32753788,5530614,5.922269752
케이피엑스라이프사이언스(주),114450,19-Dec,37618455,4892328,37618455,4892328,7.689274922
켄코아에어로스페이스(주),274090,18-Dec,28937384,13961952,12703258,4524144,2.072588704
켄코아에어로스페이스(주),274090,19-Dec,46298662,13761714,17234579,6511519,3.364309271
코나아이(주),52400,18-Dec,89944015,30983867,84907813,29380200,2.90293058
코나아이(주),52400,19-Dec,121962894,18847437,120293820,18628626,6.471059911
코드네이처(주),78940,18-Dec,19629440,654953,4102479,398000,29.97076126
코드네이처(주),78940,19-Dec,42464830,650998,30758360,551095,65.23035401
코리아에프티(주),123410,18-Dec,387982326,49318906,172873729,19403123,7.866807224
코리아에프티(주),123410,19-Dec,438688446,51848803,196890338,21015656,8.460917526
코스맥스엔비티(주),222040,18-Dec,201729212,35101881,145785258,14724506,5.746963019
코스맥스엔비티(주),222040,19-Dec,194269355,45829272,146311047,19040230,4.238979729
코아스템(주),166480,18-Dec,22316891,512593,2867071,494654,43.53725275
코아스템(주),166480,19-Dec,24284457,415980,3390123,399220,58.37890524
코오롱생명과학(주),102940,18-Dec,132680189,37427098,132680189,37427098,3.545030101
코오롱생명과학(주),102940,19-Dec,148541237,36063861,148541237,36063861,4.118838995
코오롱티슈진(주),950160,18-Dec,3785252,777469,3785252,777469,4.86868544
코오롱티슈진(주),950160,19-Dec,3053313,533368,3053313,533368,5.724589777
코웰패션(주),33290,18-Dec,339376233,68692183,150254697,21172948,4.940536436
코웰패션(주),33290,19-Dec,394651165,87622966,179647116,17469519,4.503969484
코위버(주),56360,18-Dec,55093572,15941546,54855376,15910207,3.45597422
코위버(주),56360,19-Dec,113131215,24748194,112750378,24720028,4.571291748
콜마비앤에이치(주),200130,18-Dec,386365759,38463749,336088148,32329271,10.04493241
콜마비앤에이치(주),200130,19-Dec,438905518,48569279,384491796,41543849,9.036690003
큐렉소(주),60280,18-Dec,33889685,16767170,33889685,16767170,2.021192903
큐렉소(주),60280,19-Dec,34388093,19453779,34388093,19453779,1.767681899
크로바하이텍(주),43590,18-Dec,46795016,4422291,40298802,3535966,10.58162296
크로바하이텍(주),43590,19-Dec,35522415,4647606,28801873,4157878,7.643164029
크루셜텍(주),114120,18-Dec,83675066,55426109,79684507,7375076,1.509668774
크루셜텍(주),114120,19-Dec,65079351,33405366,61580736,5529367,1.948170572
크리스탈지노믹스(주),83790,18-Dec,13887491,449046,13889307,449046,30.92665562
크리스탈지노믹스(주),83790,19-Dec,14006559,40207040,4397571,1306699,0.348360859
키네마스터(주),139670,18-Dec,12796770,0,12063442,0,#DIV/0!
키네마스터(주),139670,19-Dec,19423411,0,19326756,0,#DIV/0!
테고사이언스(주),191420,18-Dec,7850219,693790,7769745,515546,11.3149786
테고사이언스(주),191420,19-Dec,6346019,1149809,6273699,1097942,5.519194057
테라사이언스(주),73640,18-Dec,19572116,4169582,19415633,4169582,4.694023526
테라사이언스(주),73640,19-Dec,16194065,2391180,16168956,2391180,6.772415711
티제이미디어(주),32540,18-Dec,68523824,12156001,63176679,11497196,5.63703672
티제이미디어(주),32540,19-Dec,75419429,12686275,69728502,11932293,5.944962489
티케이지애강(주),22220,18-Dec,64950179,5616410,64950179,5616410,11.56435855
티케이지애강(주),22220,19-Dec,71371711,4770877,71371711,4770877,14.95987237
팅크웨어(주),84730,18-Dec,194443885,35486749,183116475,33045518,5.479337795
팅크웨어(주),84730,19-Dec,182220910,44030009,167438665,41427219,4.138561725
파나케이아(주),58530,18-Dec,70689133,8974594,53718179,8671795,7.876582829
파나케이아(주),58530,19-Dec,41111222,3399866,28091389,3387190,12.09201245
패션플랫폼(주),225590,18-Dec,74307199,16091402,74307199,16091402,4.617820063
패션플랫폼(주),225590,19-Dec,79379158,16086566,79379158,16086566,4.93449988
펌텍코리아(주),251970,18-Dec,151070087,7584980,151233122,6808060,19.91700532
펌텍코리아(주),251970,19-Dec,175371909,6674590,161858814,5049281,26.27455904
풍국주정공업(주),23900,18-Dec,120452943,5574818,49394447,5218111,21.60661442
풍국주정공업(주),23900,19-Dec,121430700,8747709,48096508,6960192,13.88142884
피씨엘(주),241820,18-Dec,128541,12197,128541,12197,10.53873903
피씨엘(주),241820,19-Dec,35811,60730,35811,60730,0.589675613
피아이첨단소재(주),178920,18-Dec,245472562,51525295,245472562,51525295,4.764117547
피아이첨단소재(주),178920,19-Dec,223682314,46696458,223682314,46696458,4.790134489
피앤씨테크(주),237750,18-Dec,22774807,6025086,22774807,6025086,3.779996999
피앤씨테크(주),237750,19-Dec,21401365,6395339,21401365,6395339,3.346400402
피에스케이(주),319660,19-Dec,154611977,43280673,137720048,36973068,3.572309908
피에스케이홀딩스(주),31980,18-Dec,328682010,57907811,303846799,48728945,5.675952938
피에스케이홀딩스(주),31980,19-Dec,42078133,7473645,31627114,4836103,5.630202264
피에스텍(주),2230,18-Dec,61651717,8281018,61651717,8281018,7.444944209
피에스텍(주),2230,19-Dec,50670723,4969875,50561176,4969875,10.19557293
피에이치에이(주),43370,18-Dec,1066543292,142076909,628611155,61919318,7.506802474
피에이치에이(주),43370,19-Dec,1088426363,156365901,626711569,74739443,6.960765461
하나마이크론(주),67310,18-Dec,479948865,75694828,319166384,30113676,6.34057673
하나마이크론(주),67310,19-Dec,498198003,72441414,298685547,27597015,6.877253983
하나머티리얼즈(주),166090,18-Dec,175561922,24192166,175561922,24192166,7.256974096
하나머티리얼즈(주),166090,19-Dec,154826023,27036886,154826023,27036886,5.726473936
하이록코리아(주),13030,18-Dec,124267408,65095946,116850548,59141737,1.908988434
하이록코리아(주),13030,19-Dec,142113513,68718774,133142496,62365979,2.068044942
하이즈항공(주),221840,18-Dec,51699966,8212357,45888251,7254377,6.295387061
하이즈항공(주),221840,19-Dec,73686265,7977457,53029222,6591007,9.236811305
한국기업평가(주),34950,18-Dec,84153909,0,46995509,0,#DIV/0!
한국기업평가(주),34950,19-Dec,92749504,0,51873852,0,#DIV/0!
한국맥널티(주),222980,18-Dec,33220129,5272770,32101989,4321840,6.300318239
한국맥널티(주),222980,19-Dec,42843624,5709995,34791773,4243211,7.503268217
한국선재(주),25550,18-Dec,192671344,56450475,168694586,42162296,3.413104035
한국선재(주),25550,19-Dec,185477689,55614217,149106313,40089614,3.335076874
한국알콜산업(주),17890,18-Dec,255981311,18672764,249918169,18672764,13.70880663
한국알콜산업(주),17890,19-Dec,291435153,23425378,240070314,17938496,12.44100108
한국유니온제약(주),80720,18-Dec,54662340,9769191,54662340,9769191,5.595380416
한국유니온제약(주),80720,19-Dec,51264403,11000459,51264403,11000459,4.660205815
한국전자금융(주),63570,18-Dec,294423482,3730493,208903837,1241314,78.92347794
한국전자금융(주),63570,19-Dec,282876178,2579642,223334469,881445,109.6571454
한국전자인증(주),41460,18-Dec,26569095,257570,26353041,233733,103.1529099
한국전자인증(주),41460,19-Dec,28670274,256169,28465774,231786,111.9193735
한국정밀기계(주),101680,18-Dec,42878767,46283364,42878767,46283364,0.926440157
한국정밀기계(주),101680,19-Dec,45269694,41128122,45269694,41128122,1.100699273
한국정보공학(주),39740,18-Dec,176139687,4834896,163806779,4486634,36.43091537
한국정보공학(주),39740,19-Dec,161734399,16529594,150497146,16260919,9.784535482
한국정보인증(주),53300,18-Dec,38912669,30293,38912669,30293,1284.543261
한국정보인증(주),53300,19-Dec,42606443,34441,42589991,34297,1237.084957
한국정보통신(주),25770,18-Dec,443528825,3250247,440800501,3250247,136.4600367
한국정보통신(주),25770,19-Dec,498756811,7268922,494677892,7260922,68.61496258
한국컴퓨터(주),54040,18-Dec,114184162,10389537,35947819,2318798,10.99030323
한국컴퓨터(주),54040,19-Dec,110390879,4997031,33177976,3064283,22.09129361
한라아이엠에스(주),92460,18-Dec,32886900,10303948,31985154,9872238,3.191679539
한라아이엠에스(주),92460,19-Dec,48373035,11691384,47381801,11275170,4.137494329
한솔아이원스(주),114810,18-Dec,170603193,40679357,170603193,40679357,4.193851761
한솔아이원스(주),114810,19-Dec,122297432,35073282,122297432,35073282,3.486911547
한솔인티큐브(주),70590,18-Dec,63736088,2169574,63736088,2169574,29.37723627
한솔인티큐브(주),70590,19-Dec,58966376,6717644,58966376,6717644,8.777835801
한양디지텍(주),78350,18-Dec,93973957,5902684,89648266,5761636,15.92054682
한양디지텍(주),78350,19-Dec,67970988,6362834,67287737,5750071,10.68250217
한양이엔지(주),45100,18-Dec,788794392,7811451,656623025,5761170,100.9792409
한양이엔지(주),45100,19-Dec,772099734,11354550,608346645,10451362,67.99914871
한일네트웍스(주),46110,18-Dec,126602178,10406504,126595882,10406504,12.16567812
한일네트웍스(주),46110,19-Dec,121634725,8913118,121614532,8913118,13.64670871
한일단조공업(주),24740,18-Dec,152671504,38878252,131195000,32453681,3.926912763
한일단조공업(주),24740,19-Dec,141239584,41600491,121071383,36793032,3.395142235
한일사료(주),5860,18-Dec,307837434,53478487,98462181,16064436,5.756285401
한일사료(주),5860,19-Dec,343495230,60193371,102314789,17804921,5.706529212
한일화학공업(주),7770,18-Dec,152860690,20645385,117025132,19197900,7.404109441
한일화학공업(주),7770,19-Dec,108719610,21564656,99572194,21124496,5.041564772
한창산업(주),79170,18-Dec,62340910,13947929,62340910,13947929,4.469545981
한창산업(주),79170,19-Dec,65366486,16546317,65366486,16546317,3.950515755
해성산업(주),34810,18-Dec,14931053,0,14931053,0,#DIV/0!
해성산업(주),34810,19-Dec,20260095,0,20260095,0,#DIV/0!
해성옵틱스(주),76610,18-Dec,204023160,25052284,90510694,361092,8.143894585
해성옵틱스(주),76610,19-Dec,349099206,30629562,88424371,869087,11.39745994
헝셩그룹유한회사,900270,18-Dec,200444345,5507410,,,36.39539184
헝셩그룹유한회사,900270,19-Dec,221245903,5198525,,,42.55936116
현대무벡스(주),319400,19-Dec,0,0,,,#DIV/0!
현대바이오사이언스(주),48410,18-Dec,31863791,4175114,26488354,2421375,7.631837358
현대바이오사이언스(주),48410,19-Dec,30085995,6079900,24918430,5483316,4.94843583
현대에이치티(주),39010,18-Dec,127334793,10171404,127327782,10171404,12.51890034
현대에이치티(주),39010,19-Dec,104552530,9330246,104552530,9330246,11.20576349
현우산업(주),92300,18-Dec,147756321,19173833,147756321,19173833,7.70614415
현우산업(주),92300,19-Dec,168476354,20902323,168476354,20902323,8.060173695
현진소재(주),53660,18-Dec,121227021,32620089,121227021,32620089,3.716330173
현진소재(주),53660,19-Dec,104153934,9228763,104153934,9228763,11.28579572
화성밸브(주),39610,18-Dec,66212547,31152514,66212547,31152514,2.125431899
화성밸브(주),39610,19-Dec,68101153,31224734,68101153,31224734,2.181000261
화일약품(주),61250,18-Dec,102072614,26411623,102072614,26411623,3.864685408
화일약품(주),61250,19-Dec,108744878,26760337,108744878,26760337,4.063658765
휴림네트웍스(주),192410,18-Dec,32996761,2746192,24162185,1621322,12.01546032
휴림네트웍스(주),192410,19-Dec,31303512,2394692,20576328,1461165,13.072041
휴림로봇(주),90710,18-Dec,30729831,2986180,30729831,2919917,10.29068275
휴림로봇(주),90710,19-Dec,17620760,3618863,17514292,3472442,4.869142601
휴마시스(주),205470,18-Dec,9657735,2695420,9657735,2695420,3.583016747
휴마시스(주),205470,19-Dec,9150652,2927231,9150652,2927231,3.126043691
휴젤(주),145020,18-Dec,182391609,21863244,161552140,22977882,8.342385467
