회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액
인선이엔티(주),60150,16-Dec,46023934,71074018,101462556,135518950,74.86964443
인선이엔티(주),60150,17-Dec,50821672,74522704,121392406,160280182,75.73762675
인크로스(주),216050,16-Dec,18670803,31454021,18670803,31454021,59.35903394
인크로스(주),216050,17-Dec,20840607,35094262,22222276,36750462,60.46801806
인탑스(주),49070,16-Dec,112249633,135532968,550337926,617419001,89.13524286
인탑스(주),49070,17-Dec,137548882,167660485,605189683,687484774,88.02953984
인포뱅크(주),39290,16-Dec,68709302,80338390,96222481,109764572,87.66260301
인포뱅크(주),39290,17-Dec,67112162,79879472,104007380,119101607,87.32659669
인화정공(주),101930,16-Dec,44120755,45527575,87131807,95773760,90.97670072
인화정공(주),101930,17-Dec,42783324,41818110,94732013,103511365,91.51846563
잉글우드랩(주),950140,16-Dec,0,0,59114282,79182410,74.65582571
잉글우드랩(주),950140,17-Dec,65160366,78197408,74655711,87135463,85.67775786
자안바이오(주),221610,16-Dec,27067065,32675619,38127987,55380057,68.84786522
자안바이오(주),221610,17-Dec,17687737,25552670,31329524,45797046,68.4094865
자이글(주),234920,16-Dec,26577361,102001507,26577361,102001507,26.05585131
자이글(주),234920,17-Dec,23151575,82404538,23211161,82503007,28.13371517
재영솔루텍(주),49630,16-Dec,105967342,116976188,123021990,138836151,88.60947895
재영솔루텍(주),49630,17-Dec,115395239,116281302,139429136,132551844,105.188379
제너셈(주),217190,16-Dec,13279172,17807553,13279172,17807553,74.57044772
제너셈(주),217190,17-Dec,23379086,27665507,23379086,27665507,84.50626262
제룡산업(주),147830,16-Dec,23786616,35207645,23786616,35207645,67.56094024
제룡산업(주),147830,17-Dec,26025208,34296565,26025208,34296565,75.88284133
제룡전기(주),33100,16-Dec,38260411,39878449,38260411,39878449,95.9425754
제룡전기(주),33100,17-Dec,42276359,47658363,42276359,47658363,88.70711527
제이더블유신약(주),67290,16-Dec,31545014,78392265,36392821,83384684,43.64449112
제이더블유신약(주),67290,17-Dec,32560374,70485280,38585451,76842748,50.21352308
제이스코홀딩스(주),23440,16-Dec,34755146,37855279,34755146,37855279,91.81056624
제이스코홀딩스(주),23440,17-Dec,27771114,31008596,27771114,31008596,89.55940475
제이씨케미칼(주),137950,16-Dec,126751906,153804664,128417206,154841094,82.93483512
제이씨케미칼(주),137950,17-Dec,136892240,155078140,155667755,171757136,90.63248179
제이씨현시스템(주),33320,16-Dec,138867555,155242706,166782832,189796639,87.87449181
제이씨현시스템(주),33320,17-Dec,206251235,229175438,251772437,284463568,88.50779689
제이엔케이히터(주),126880,16-Dec,96835169,106772446,126692459,143538354,88.26383713
제이엔케이히터(주),126880,17-Dec,84803035,96715708,107540308,119417582,90.05399892
제이엠아이(주),33050,16-Dec,11694908,16685967,102312908,111661318,91.62788854
제이엠아이(주),33050,17-Dec,9513720,15146855,112188913,117723560,95.29860718
제이엠티(주),94970,16-Dec,94035749,99569337,90429271,96453932,93.75384614
제이엠티(주),94970,17-Dec,109366097,115432823,125561136,148025185,84.82417097
조광아이엘아이(주),44060,16-Dec,14097446,24499975,14232232,24499975,58.09080213
조광아이엘아이(주),44060,17-Dec,10411908,20324881,10411329,20369538,51.11224908
조아제약(주),34940,16-Dec,28405575,53967907,28728369,55550555,51.71571913
조아제약(주),34940,17-Dec,29991069,57172020,30481176,58865464,51.78108509
주성엔지니어링(주),36930,16-Dec,158048398,266960505,158068781,268011411,58.97837723
주성엔지니어링(주),36930,17-Dec,157387645,272535493,157402425,272687423,57.72265668
줌인터넷(주),239340,16-Dec,,,0,0,#DIV/0!
줌인터넷(주),229480,16-Dec,14741652,19291152,14741652,19291152,76.41664946
줌인터넷(주),229480,17-Dec,15928085,22368370,15928085,22368370,71.20807193
줌인터넷(주),239340,17-Dec,,,0,0,#DIV/0!
지나인제약(주),78650,16-Dec,94207435,94977197,87748226,93027788,94.32474735
지나인제약(주),78650,17-Dec,86164254,83867144,81267624,82030966,99.06944653
지니언스(주),263860,16-Dec,9204499,20614791,9204499,20614791,44.64997487
지니언스(주),263860,17-Dec,8035208,20812400,8035208,20812400,38.60779151
지더블유바이텍(주),36180,16-Dec,21613871,28818348,21613871,28818348,75.0003817
지더블유바이텍(주),36180,17-Dec,26609094,34982098,26609094,34982098,76.06488896
지스마트글로벌(주),114570,16-Dec,58643909,90159753,58643909,90159753,65.04444283
지스마트글로벌(주),114570,17-Dec,58076484,96155431,58076484,96155431,60.39854785
지에이치신소재(주),130500,16-Dec,39221115,45695312,47512250,55030268,86.33839472
지에이치신소재(주),130500,17-Dec,37855594,43104718,47261357,54476127,86.75608859
지엔원에너지(주),270520,17-Dec,,,0,0,#DIV/0!
지엘팜텍(주),204840,16-Dec,4736524,4635602,4736524,4635602,102.1771067
지엘팜텍(주),204840,17-Dec,3679646,2413833,3679646,2413833,152.4399575
진양제약(주),7370,16-Dec,18850979,36132341,18850979,36132341,52.17203889
진양제약(주),7370,17-Dec,20549853,43449787,20549853,43449787,47.29563576
차이나그레이트스타인터내셔널리미티드,900040,16-Dec,,,439953237,578252712,76.08321204
차이나그레이트스타인터내셔널리미티드,900040,17-Dec,,,389191289,509270923,76.42126645
차이나크리스탈신소재홀딩스,900250,16-Dec,,,26194438,65044270,40.27170725
차이나크리스탈신소재홀딩스,900250,17-Dec,,,30007643,71468293,41.98735095
차이나하오란리사이클링유한공사,900090,16-Dec,,,363429535,412460583,88.11254941
차이나하오란리사이클링유한공사,900090,17-Dec,,,355561515,392336566,90.62665727
참존글로벌(주),158310,16-Dec,4072696,3796332,4303261,5153311,83.50477974
참존글로벌(주),158310,17-Dec,7349926,10050862,8259416,13466507,61.33302422
참좋은여행(주),94850,16-Dec,24907287,73515202,24907287,73515202,33.88045781
참좋은여행(주),94850,17-Dec,1513610,56507195,1513610,56507195,2.678614644
카페24(주),42000,16-Dec,,,0,0,#DIV/0!
카페24(주),42000,17-Dec,5421768,115369520,18991764,142577728,13.320288
커머스마이너 (주),223310,16-Dec,30008590,32856768,30008590,32856768,91.33153328
커머스마이너 (주),223310,17-Dec,15951815,14673045,16202683,15183138,106.7149821
컬러레이홀딩스,900310,16-Dec,,,12711352,40289983,31.54965839
컬러레이홀딩스,900310,17-Dec,,,13995576,47726790,29.32436059
케이디켐(주),221980,16-Dec,34269281,47380810,34126310,47698743,71.54551222
케이디켐(주),221980,17-Dec,37377285,50221511,37848580,50987523,74.23106237
케이만금세기차륜집단유한공사,900280,16-Dec,,,60083724,91005044,66.0224108
케이만금세기차륜집단유한공사,900280,17-Dec,,,70871249,106115277,66.78703671
케이맥(주),43290,16-Dec,54177913,89216787,54557984,89521275,60.94415434
케이맥(주),43290,17-Dec,63797991,89638146,64121277,89941257,71.29239588
케이비아이메탈(주),24840,16-Dec,343547344,358349653,343547344,358349653,95.86931119
케이비아이메탈(주),24840,17-Dec,434321123,459640265,444757570,471145212,94.39925498
케이에이치건설(주),226360,16-Dec,,,0,0,#DIV/0!
케이에이치건설(주),226360,17-Dec,21157679,35293973,21157679,35293973,59.94700285
케이에이치전자(주),111870,16-Dec,46513565,56917365,40996826,57243847,71.61787362
케이에이치전자(주),111870,17-Dec,38526183,47157690,33494999,47361093,70.72260558
케이엠제약(주),225430,16-Dec,,,0,0,#DIV/0!
케이엠제약(주),225430,17-Dec,,,0,0,#DIV/0!
케이지이티에스(주),151860,16-Dec,79868287,95363023,79868287,95363023,83.75184059
케이지이티에스(주),151860,17-Dec,88135071,108801442,88135071,108801442,81.00542546
케이피엑스라이프사이언스(주),114450,16-Dec,35917799,43304292,35917799,43304292,82.94281546
케이피엑스라이프사이언스(주),114450,17-Dec,37938330,42584727,37938330,42584727,89.08905298
코나아이(주),52400,16-Dec,85908053,107913438,88902073,117903904,75.40214529
코나아이(주),52400,17-Dec,71027247,88611593,78690358,102138313,77.04293882
코드네이처(주),78940,16-Dec,4905813,4587725,7653579,8473811,90.32038831
코드네이처(주),78940,17-Dec,831765,1624173,15173523,18635266,81.42369956
코리아에프티(주),123410,16-Dec,136778608,157203553,304409695,366664070,83.02141385
코리아에프티(주),123410,17-Dec,127960014,147764685,298121379,348133702,85.63416219
코스맥스엔비티(주),222040,16-Dec,82378263,115869470,84564550,120781170,70.01468027
코스맥스엔비티(주),222040,17-Dec,87110839,121332945,99287911,136351049,72.81785636
코아스템(주),166480,16-Dec,2353736,2572013,12739672,17953024,70.96114838
코아스템(주),166480,17-Dec,2560207,2693442,14627771,18094301,80.84186839
코오롱생명과학(주),102940,16-Dec,109687693,158284401,109687693,158284401,69.29785393
코오롱생명과학(주),102940,17-Dec,89453735,118102021,89453735,118102021,75.74276396
코오롱티슈진(주),950160,16-Dec,0,13294675,0,13294675,0
코오롱티슈진(주),950160,17-Dec,1667132,3192234,1667132,3192234,52.22461762
코웰패션(주),33290,16-Dec,72783704,145617428,120748209,249687566,48.35972048
코웰패션(주),33290,17-Dec,52437265,132917951,131444183,309437182,42.4784708
코위버(주),56360,16-Dec,39460940,58702718,39445331,58702718,67.19506753
코위버(주),56360,17-Dec,34899423,54279995,34782009,54336132,64.01267024
콜마비앤에이치(주),200130,16-Dec,211489060,255993785,211169640,256009785,82.48498783
콜마비앤에이치(주),200130,17-Dec,246872794,298931425,358587684,419806573,85.41735815
큐렉소(주),60280,16-Dec,25445324,30060747,25445324,30060747,84.64634628
큐렉소(주),60280,17-Dec,27616995,33483882,27616995,33483882,82.47847427
크로바하이텍(주),43590,16-Dec,46053747,52557925,52327911,60226943,86.88455431
크로바하이텍(주),43590,17-Dec,47293658,51224613,52296086,57549187,90.87198052
크루셜텍(주),114120,16-Dec,269729128,316831953,266403753,320033254,83.24252235
크루셜텍(주),114120,17-Dec,151247809,164520800,179053355,172701652,103.6778473
크리스탈지노믹스(주),83790,16-Dec,1130954,11126480,4856543,14524949,33.43586955
크리스탈지노믹스(주),83790,17-Dec,628920,8492032,3333319,12175118,27.3781248
키네마스터(주),139670,16-Dec,0,9279719,0,9342322,0
키네마스터(주),139670,17-Dec,0,9977766,0,10098222,0
테고사이언스(주),191420,16-Dec,1571366,8343010,1571366,8343010,18.83452135
테고사이언스(주),191420,17-Dec,1760834,8602196,1757955,8642115,20.3417219
테라사이언스(주),73640,16-Dec,21776403,22665503,21776403,22665503,96.07729862
테라사이언스(주),73640,17-Dec,20057039,24030813,20155742,24030813,83.87457386
티제이미디어(주),32540,16-Dec,57446443,72789215,59578411,77945341,76.43614132
티제이미디어(주),32540,17-Dec,59346201,77779010,62303434,83637582,74.49215115
티케이지애강(주),22220,16-Dec,55578017,69283697,55578017,69283697,80.21803022
티케이지애강(주),22220,17-Dec,58761794,78234490,58761794,78234490,75.10983199
팅크웨어(주),84730,16-Dec,122401779,179019992,125410440,185038714,67.77524405
팅크웨어(주),84730,17-Dec,128186299,187816531,136081153,197920594,68.75542876
파나케이아(주),58530,16-Dec,18712466,29605264,41657456,59798412,69.66314758
파나케이아(주),58530,17-Dec,33680130,41311639,83867947,96694384,86.73507553
패션플랫폼(주),225590,16-Dec,,,0,0,#DIV/0!
패션플랫폼(주),225590,17-Dec,,,0,0,#DIV/0!
풍국주정공업(주),23900,16-Dec,36285312,50710006,70684017,96762579,73.04891801
풍국주정공업(주),23900,17-Dec,36168413,50195733,82117536,107554087,76.34999124
피씨엘(주),241820,16-Dec,260956,588754,260956,588754,44.32343559
피씨엘(주),241820,17-Dec,321545,506145,321545,506145,63.52823796
피아이첨단소재(주),178920,16-Dec,106574627,153056952,106574627,153056952,69.63069995
피아이첨단소재(주),178920,17-Dec,145611317,216379449,145611317,216379449,67.29443007
피앤씨테크(주),237750,16-Dec,19429045,28072115,19429045,28072115,69.21119054
피앤씨테크(주),237750,17-Dec,21968211,29829395,21968211,29829395,73.64618357
피에스케이홀딩스(주),31980,16-Dec,80273900,140248959,91018166,163071754,55.81479549
피에스케이홀딩스(주),31980,17-Dec,145840143,251543817,156290407,275390545,56.75227775
피에스텍(주),2230,16-Dec,40655728,50707843,40655728,50707843,80.17640979
피에스텍(주),2230,17-Dec,56449268,70833779,56449268,70833779,79.69258283
피에이치에이(주),43370,16-Dec,606421135,667100217,1052779308,1222491908,86.11748684
피에이치에이(주),43370,17-Dec,575423358,617166173,932499194,1053836517,88.48613414
하나마이크론(주),67310,16-Dec,182682153,190480064,227422253,252294498,90.14158248
하나마이크론(주),67310,17-Dec,240115359,259183617,312970574,365813664,85.55464292
하나머티리얼즈(주),166090,16-Dec,43484901,61280726,43484901,61280726,70.96015964
하나머티리얼즈(주),166090,17-Dec,69894588,102914201,69894588,102914201,67.91539683
하이록코리아(주),13030,16-Dec,120402035,169615369,121490953,177120063,68.59242874
하이록코리아(주),13030,17-Dec,126883256,178137893,124958319,182699987,68.39536283
하이즈항공(주),221840,16-Dec,30828439,32862640,30828439,32862640,93.80998909
하이즈항공(주),221840,17-Dec,36174174,41116758,39125537,44684830,87.55888072
한국기업평가(주),34950,16-Dec,0,42847417,0,74261681,0
한국기업평가(주),34950,17-Dec,0,44543251,0,78518123,0
한국맥널티(주),222980,16-Dec,22023357,32505046,22024032,32505046,67.75573245
한국맥널티(주),222980,17-Dec,23113714,32906558,23113714,32906558,70.24044873
한국선재(주),25550,16-Dec,122528141,142921919,131785163,153374570,85.92373755
한국선재(주),25550,17-Dec,133816227,151466095,145403012,166652792,87.24907051
한국알콜산업(주),17890,16-Dec,152661355,183824399,152661355,188568376,80.95808971
한국알콜산업(주),17890,17-Dec,175379985,207028807,175379985,212403478,82.56926235
한국전자금융(주),63570,16-Dec,2924907,138114376,60865627,215501525,28.24371057
한국전자금융(주),63570,17-Dec,5682080,153091197,54687544,241043736,22.68780965
한국전자인증(주),41460,16-Dec,0,26473889,0,26595766,0
한국전자인증(주),41460,17-Dec,0,26685497,0,26724833,0
한국정밀기계(주),101680,16-Dec,25002879,23000968,25002879,23000968,108.7035946
한국정밀기계(주),101680,17-Dec,51969003,44688539,51969003,44688539,116.2915686
한국정보공학(주),39740,16-Dec,106570430,112055665,119066436,128523179,92.64199417
한국정보공학(주),39740,17-Dec,136135955,143411686,146904289,161555482,90.93116939
한국정보인증(주),53300,16-Dec,0,34922138,0,34922138,0
한국정보인증(주),53300,17-Dec,0,36125042,0,36125042,0
한국정보통신(주),25770,16-Dec,278645327,333129563,278709816,336422790,82.84510571
한국정보통신(주),25770,17-Dec,325302440,373961730,325574425,376594860,86.45216905
한국컴퓨터(주),54040,16-Dec,224402744,235604156,224402744,235604156,95.24566451
한국컴퓨터(주),54040,17-Dec,153784287,162132936,211358795,221319648,95.49933633
한라아이엠에스(주),92460,16-Dec,29390341,41635145,29504980,42513062,69.40215221
한라아이엠에스(주),92460,17-Dec,25120453,34577553,25440922,35378782,71.91011268
한솔아이원스(주),114810,16-Dec,60018528,84990677,60018528,84990677,70.61777847
한솔아이원스(주),114810,17-Dec,89822540,129568011,89822540,129568011,69.32462674
한솔인티큐브(주),70590,16-Dec,60980018,77132900,60980018,77132900,79.05837587
한솔인티큐브(주),70590,17-Dec,36158889,46301777,36158889,46301777,78.09395523
한양디지텍(주),78350,16-Dec,82195687,86461622,79790216,88175729,90.48999867
한양디지텍(주),78350,17-Dec,70897800,74134567,70117223,76688604,91.43108538
한양이엔지(주),45100,16-Dec,449013908,475552059,500220159,536867696,93.17382341
한양이엔지(주),45100,17-Dec,589783805,638243089,653362056,714004565,91.5067057
한일네트웍스(주),46110,16-Dec,82243656,88704626,112879144,122394392,92.22574838
한일네트웍스(주),46110,17-Dec,104105794,116061654,103946740,116066758,89.55771815
한일단조공업(주),24740,16-Dec,93121464,103812359,107167731,120845108,88.68189435
