,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
1530,1530,1530,1530,(주)코디,80530,18-Dec,81954473,76094627.0,-4042260,-4235550.0,-11832211,-12270327.0,,,
1531,1531,1531,1531,(주)코디,80530,19-Dec,75932355,70681476.0,44900,3641118.0,-7046096,-4977578.0,-7.348126075,9102.806236080178,40.449878725117394
1532,1532,1532,1532,(주)코디엠,224060,18-Dec,93910822,93249224.0,-10700584,-9282752.0,-12145462,-14753233.0,,,
1533,1533,1533,1533,(주)코디엠,224060,19-Dec,117030999,99756487.0,-4556376,576532.0,6060174,435793.0,24.61928935,57.41937075583912,300.4144105433277
1534,1534,1534,1534,(주)코렌텍,104540,18-Dec,64259905,61569703.0,-5210926,-5010830.0,-29763062,-35033847.0,,,
1535,1535,1535,1535,(주)코렌텍,104540,19-Dec,62778527,60803833.0,3281527,3373805.0,2505582,2368592.0,-2.305291301,258.79576794583744,1287.8702034098267
1536,1536,1536,1536,(주)코리아나화장품,27050,18-Dec,122612031,119444340.0,2044538,12503.0,1654416,1362245.0,,,
1537,1537,1537,1537,(주)코리아나화장품,27050,19-Dec,122298260,118570683.0,3066775,439450.0,513457,628952.0,-0.255905556,49.99843485423113,-68.96445633988067
1538,1538,1538,1538,(주)코리아센터,290510,18-Dec,264548373,227700404.0,9642212,6425477.0,4873567,1377451.0,,,
1539,1539,1539,1539,(주)코리아센터,290510,19-Dec,344866909,289601314.0,10769610,7767961.0,7018472,4073312.0,30.36062369,11.69231707,44.01098826
1540,1540,1540,1540,(주)코리아에스이,101670,18-Dec,38971319,31810812.0,-2931357,-895891.0,-2711012,-721796.0,,,
1541,1541,1541,1541,(주)코리아에스이,101670,19-Dec,35532474,31419853.0,-2649716,331151.0,-2141248,839865.0,-8.824040572,9.607871030379446,21.01665355963013
1542,1542,1542,1542,(주)코맥스,36690,18-Dec,105445314,104635175.0,5513641,6376986.0,3019688,3016440.0,,,
1543,1543,1543,1543,(주)코맥스,36690,19-Dec,110179684,110227306.0,6441842,5749202.0,3900604,3841818.0,4.489881836,16.83462887772345,29.17241781270118
1544,1544,1544,1544,(주)코메론,49430,18-Dec,142536732,131102656.0,12418272,11503796.0,12241205,11512355.0,,,
1545,1545,1545,1545,(주)코메론,49430,19-Dec,153773823,139321513.0,13906824,12070238.0,14302685,11722140.0,7.88364574,11.986788500042518,16.84049895414708
1546,1546,1546,1546,(주)코미코,183300,18-Dec,232717205,192706409.0,40559051,20957539.0,30284917,29175931.0,,,
1547,1547,1547,1547,(주)코미코,183300,19-Dec,292076428,219618361.0,34516950,8622431.0,22816433,22780618.0,25.50701956,-14.897047270657293,-24.660737884802526
1548,1548,1548,1548,(주)코미팜,41960,18-Dec,139903685,124823223.0,-6213700,-2026351.0,-15510105,-12666526.0,,,
1549,1549,1549,1549,(주)코미팜,41960,19-Dec,125644473,117266964.0,-5434417,1025521.0,-23266628,-15574953.0,-10.19216327,12.541368266894121,-50.00948091582874
1550,1550,1550,1550,(주)코세스,89890,18-Dec,58280091,58280091.0,10894454,10894454.0,9159323,9159323.0,,,
1551,1551,1551,1551,(주)코세스,89890,19-Dec,54005557,54005557.0,7666630,7666630.0,6243922,6243922.0,-7.334466928,-29.628139234880425,-31.829874325864477
1552,1552,1552,1552,(주)코센,9730,18-Dec,55576704,55961553.0,-349395,-349329.0,-10328397,-10173342.0,,,
1553,1553,1553,1553,(주)코센,9730,19-Dec,84205795,85173019.0,-3707716,-2392228.0,-56783988,-51002925.0,51.51275434,-961.1817570371642,-449.78510217994136
1554,1554,1554,1554,(주)코스나인,82660,18-Dec,79381517,59229592.0,-11015929,503782.0,-49456748,-44513331.0,,,
1555,1555,1555,1555,(주)코스나인,82660,19-Dec,51820707,51820707.0,-3248622,-3248622.0,-28904051,-28904051.0,-34.71942971,70.50977725074299,41.556911505786836
1556,1556,1556,1556,(주)코스메카코리아,241710,18-Dec,315034709,209034455.0,9826150,9362014.0,9163943,10582100.0,,,
1557,1557,1557,1557,(주)코스메카코리아,241710,19-Dec,350909520,236253555.0,8267036,8115155.0,4034208,7344367.0,11.38757412,-15.866987579061991,-55.97737786016347
1558,1558,1558,1558,(주)코스온,69110,18-Dec,221447294,188453474.0,3281485,-1194588.0,-991442,-2815844.0,,,
1559,1559,1559,1559,(주)코스온,69110,19-Dec,239961867,199014917.0,555276,1486703.0,-5169315,-2439576.0,8.360713137,-83.0785147578002,-421.39358631165516
1560,1560,1560,1560,(주)코썬바이오,204990,18-Dec,65519401,70686827.0,-24009266,-14884400.0,-59607442,-50874011.0,,,
1561,1561,1561,1561,(주)코썬바이오,204990,19-Dec,14760523,10592988.0,-28487900,-26525049.0,-50113733,-57378024.0,-77.47152328,-18.653773089106515,15.927053202517898
1562,1562,1562,1562,(주)코아시아,45970,18-Dec,327476522,116806123.0,4997771,261435.0,-18026258,-18028412.0,,,
1563,1563,1563,1563,(주)코아시아,45970,19-Dec,326298702,184988248.0,20494944,78333.0,12280458,15531599.0,-0.359665479,310.0816944193721,246.78815724950974
1564,1564,1564,1564,(주)코아시아옵틱스,196450,18-Dec,57405388,57201104.0,-6120241,-5168126.0,-9583910,-9167811.0,,,
1565,1565,1565,1565,(주)코아시아옵틱스,196450,19-Dec,114274762,98098809.0,2870743,519743.0,5706108,-1304030.0,99.06626535,313.19362269628454,267.9587908255504
1566,1566,1566,1566,(주)코엔텍,29960,18-Dec,196343451,195319411.0,29310888,27649277.0,24489206,36241472.0,,,
1567,1567,1567,1567,(주)코엔텍,29960,19-Dec,198228800,198228800.0,28446448,28446448.0,24126961,24126961.0,0.960230143,-2.949211228264391,-1.4792027148613964
1568,1568,1568,1568,(주)코원플레이,56000,18-Dec,22337356,22369181.0,-3104776,-811255.0,-1004766,-624208.0,,,
1569,1569,1569,1569,(주)코원플레이,56000,19-Dec,21161057,19803544.0,-3572682,284973.0,-3367747,-3219240.0,-5.266061928,-15.07052360621185,-235.1772452491426
1570,1570,1570,1570,(주)코윈테크,282880,18-Dec,40391380,40391380.0,10508932,10508932.0,10339406,10339406.0,,,
1571,1571,1571,1571,(주)코윈테크,282880,19-Dec,115217985,114961957.0,20846672,20659243.0,17134445,16968576.0,185.2538958,98.37098575,65.71981988
1572,1572,1572,1572,(주)코이즈,121850,18-Dec,46448349,38880214.0,-7407617,-8602180.0,-7976900,-9967650.0,,,
1573,1573,1573,1573,(주)코이즈,121850,19-Dec,41096583,31624080.0,-2819177,-1212366.0,-993725,-782492.0,-11.5219725,61.94218734580905,87.54246637164813
1574,1574,1574,1574,(주)코콤,15710,18-Dec,147620181,147619453.0,17196078,17196338.0,13874939,13875198.0,,,
1575,1575,1575,1575,(주)코콤,15710,19-Dec,147422080,147421473.0,13342571,13342693.0,8217883,8218004.0,-0.134196421,-22.40922028848671,-40.77175402356723
1576,1576,1576,1576,(주)코텍,52330,18-Dec,325293762,325293762.0,42424698,42424698.0,35046431,35046431.0,,,
1577,1577,1577,1577,(주)코텍,52330,19-Dec,353091372,350021731.0,33129377,34798947.0,30758976,32717008.0,8.545386739,-21.910164216136554,-12.233642278724473
1578,1578,1578,1578,(주)코퍼스코리아,322780,19-Dec,0,,0,,0,,,,
1579,1579,1579,1579,(주)코프라,126600,18-Dec,167381777,133262073.0,6328708,5735988.0,4842683,4807470.0,,,
1580,1580,1580,1580,(주)코프라,126600,19-Dec,156410475,127804904.0,9139428,5149413.0,8961752,5546171.0,-6.554657381,44.41222442242555,85.057580684096
1581,1581,1581,1581,(주)큐로컴,40350,18-Dec,94049808,88048304.0,-10516842,-880254.0,-29021439,-24032924.0,,,
1582,1582,1582,1582,(주)큐로컴,40350,19-Dec,96606780,86436445.0,-11807598,416650.0,-24695815,-18270190.0,2.718742392,-12.273228027957442,14.904925975586531
1583,1583,1583,1583,(주)큐로홀딩스,51780,18-Dec,51629331,44601651.0,-569077,1197565.0,-12287437,-7491847.0,,,
1584,1584,1584,1584,(주)큐로홀딩스,51780,19-Dec,49234096,41168709.0,782259,1662395.0,-9124034,-5642791.0,-4.639291181,237.4610114272761,25.7450190792433
1585,1585,1585,1585,(주)큐리언트,115180,18-Dec,43196042,43196042.0,-16687561,-16687561.0,-16415137,-16415137.0,,,
1586,1586,1586,1586,(주)큐리언트,115180,19-Dec,20513537,20513537.0,-23169936,-23169936.0,-22697844,-22697844.0,-52.51060965,-38.84555088667541,-38.27386271585793
1587,1587,1587,1587,(주)큐브엔터테인먼트,182360,18-Dec,28829632,28593708.0,1930704,1948233.0,1101720,1080924.0,,,
1588,1588,1588,1588,(주)큐브엔터테인먼트,182360,19-Dec,32002669,31782787.0,960752,1032543.0,986623,1024288.0,11.00616546,-50.238255061366225,-10.447028283048326
1589,1589,1589,1589,(주)큐에스아이,66310,18-Dec,54017004,54564654.0,-1053320,-357241.0,-353385,-2310022.0,,,
1590,1590,1590,1590,(주)큐에스아이,66310,19-Dec,58462417,58836161.0,416541,160199.0,1104174,954202.0,8.229654869,352.87306651686146,412.4563860944862
1591,1591,1591,1591,(주)크레버스,96240,18-Dec,166309402,91648911.0,15774065,8476300.0,10166296,6524583.0,,,
1592,1592,1592,1592,(주)크레버스,96240,19-Dec,193391054,105364226.0,22641001,13285102.0,11197345,7157773.0,16.28389717,43.53307787181046,10.141835335111233
1593,1593,1593,1593,(주)크리스에프앤씨,110790,18-Dec,272079008,271346304.0,43599454,43819830.0,33019995,32237024.0,,,
1594,1594,1594,1594,(주)크리스에프앤씨,110790,19-Dec,277284707,276302179.0,37707651,38731745.0,24828971,24563613.0,1.913304168,-13.51347886,-24.80625451
1595,1595,1595,1595,(주)크린앤사이언스,45520,18-Dec,81338496,81285005.0,8116682,7743499.0,6852364,6855634.0,,,
1596,1596,1596,1596,(주)크린앤사이언스,45520,19-Dec,115940770,115859721.0,10881745,10782951.0,8117118,8007413.0,42.5410792,34.06642024413424,18.457192291594552
1597,1597,1597,1597,(주)클라우드에어,36170,18-Dec,111447884,113737586.0,717303,1307041.0,-2337633,-2572776.0,,,
1598,1598,1598,1598,(주)클라우드에어,36170,19-Dec,102245082,101412887.0,-9527,-970.0,-13773633,-15283330.0,-8.2574937,-101.32816954620294,-489.2128062873856
1599,1599,1599,1599,(주)클래시스,214150,18-Dec,75677204,75670335.0,17476490,17468589.0,14862505,14866192.0,,,
1600,1600,1600,1600,(주)클래시스,214150,19-Dec,113657441,113571284.0,41709475,41619213.0,33393938,33323310.0,50.18715676,138.6604805,124.6857983
1601,1601,1601,1601,(주)클리오,237880,18-Dec,188562122,185333519.0,-1575317,3978695.0,995771,-5950146.0,,,
1602,1602,1602,1602,(주)클리오,237880,19-Dec,236650518,231175716.0,18598524,18813270.0,2942265,1657812.0,25.50268076,1280.6210432566904,195.4760682928103
1603,1603,1603,1603,(주)키이스트,54780,18-Dec,102570664,59855921.0,-2413550,-2103444.0,-8432347,-16736544.0,,,
1604,1604,1604,1604,(주)키이스트,54780,19-Dec,108361218,70753806.0,-1524810,-1649906.0,-10713546,-6183596.0,5.645428989,36.822937167243275,-27.052954533298973
1605,1605,1605,1605,(주)타이거일렉,219130,18-Dec,46931537,46931537.0,2360780,2360780.0,2171811,2171811.0,,,
1606,1606,1606,1606,(주)타이거일렉,219130,19-Dec,60479814,60479814.0,1460861,1460861.0,1612870,1612870.0,28.86817238,-38.11956217860199,-25.736171333509223
1607,1607,1607,1607,(주)탑엔지니어링,65130,18-Dec,556986123,282258370.0,33917658,16936618.0,32452230,14378958.0,,,
1608,1608,1608,1608,(주)탑엔지니어링,65130,19-Dec,596075358,304949490.0,70635750,24030398.0,65760006,41822087.0,7.017990823,108.25656653534274,102.63632422178692
1609,1609,1609,1609,(주)탑코미디어,134580,18-Dec,38667067,38666252.0,1542572,1802593.0,1465396,1046779.0,,,
1610,1610,1610,1610,(주)탑코미디어,134580,19-Dec,29557322,29557322.0,-4476578,-4476578.0,-4326467,-4326467.0,-23.55944142,-390.20220774135663,-395.2421734466315
1611,1611,1611,1611,(주)태광,23160,18-Dec,460984822,457059153.0,4031117,4267098.0,10028520,10205256.0,,,
1612,1612,1612,1612,(주)태광,23160,19-Dec,478658613,473114219.0,2875221,3194433.0,7408922,7566236.0,3.833920371,-28.67433517806603,-26.121481534663143
1613,1613,1613,1613,(주)태성,323280,19-Dec,0,,0,,0,,,,
1614,1614,1614,1614,(주)태양,53620,18-Dec,184230278,174721943.0,-1431608,-1440084.0,1842453,1698788.0,,,
1615,1615,1615,1615,(주)태양,53620,19-Dec,187680294,178743066.0,7048199,7040482.0,7366773,7254136.0,1.872665035,592.3274387960951,299.83505685083963
1616,1616,1616,1616,(주)태웅,44490,18-Dec,1030652777,1030652777.0,-32031365,-32031365.0,-32672540,-32672540.0,,,
1617,1617,1617,1617,(주)태웅,44490,19-Dec,993302352,993302352.0,-30012424,-30012424.0,-33804831,-33804831.0,-3.62395812,6.303012687720301,-3.465573842743784
1618,1618,1618,1618,(주)태웅로직스,124560,18-Dec,66300180,66609727.0,11688333,10828125.0,7317990,6652407.0,,,
1619,1619,1619,1619,(주)태웅로직스,124560,19-Dec,87503873,84472369.0,14980613,13989061.0,9561671,7858538.0,31.98135058,28.16723309,30.65979866
1620,1620,1620,1620,(주)테라젠이텍스,66700,18-Dec,174677523,128232883.0,-3923991,-5056348.0,-9955200,-11435055.0,,,
1621,1621,1621,1621,(주)테라젠이텍스,66700,19-Dec,241498170,197670323.0,3705498,846771.0,43967006,41978811.0,38.25371797,205.89645440369958,541.6486459337833
1622,1622,1622,1622,(주)테스,95610,18-Dec,241823486,241535356.0,57817260,58616634.0,42433037,41648331.0,,,
1623,1623,1623,1623,(주)테스,95610,19-Dec,247901531,247930312.0,11749115,11808061.0,9750000,10032902.0,2.513422125,-79.67887962867836,-77.02262037006685
1624,1624,1624,1624,(주)테크윙,89030,18-Dec,335916619,332823311.0,25092949,28497185.0,18560596,22018685.0,,,
1625,1625,1625,1625,(주)테크윙,89030,19-Dec,379323830,345583053.0,24400095,23372979.0,11319610,7066305.0,12.9220195,-2.7611501541727916,-39.012680411771264
1626,1626,1626,1626,(주)텔레칩스,54450,18-Dec,137933526,137851901.0,8154892,8308072.0,9218032,9218032.0,,,
1627,1627,1627,1627,(주)텔레칩스,54450,19-Dec,155740434,155502638.0,7646362,8037236.0,8315944,8315944.0,12.9097751,-6.235888838258067,-9.78612354567656
1628,1628,1628,1628,(주)텔레필드,91440,18-Dec,49441709,44398026.0,-10868115,-10036019.0,-12793006,-11669922.0,,,
1629,1629,1629,1629,(주)텔레필드,91440,19-Dec,58220186,48812086.0,5688535,2168776.0,4888415,1884735.0,17.75520543,291.05296882237695,361.7004898315712
1630,1630,1630,1630,(주)텔콘알에프제약,200230,18-Dec,181794659,178134585.0,-7874448,-5925667.0,-15174105,-5674081.0,,,
1631,1631,1631,1631,(주)텔콘알에프제약,200230,19-Dec,129486701,136705017.0,2995155,2949051.0,-54961722,-43385556.0,-28.77309943,362.90619350250654,-262.2073394114513
1632,1632,1632,1632,(주)토박스코리아,215480,18-Dec,27947088,27947088.0,-2415017,-2415017.0,-3874137,-3874137.0,,,
1633,1633,1633,1633,(주)토박스코리아,215480,19-Dec,32130003,32130003.0,1123687,1123687.0,153171,153171.0,14.967266,314.919012144841,2629.288834048221
1634,1634,1634,1634,(주)토비스,51360,18-Dec,292953530,269834950.0,28506963,25582735.0,19677903,18464065.0,,,
1635,1635,1635,1635,(주)토비스,51360,19-Dec,281164074,261353852.0,30657766,28199608.0,22081822,21504982.0,-4.024343383,7.54483387093883,12.216337279434704
1636,1636,1636,1636,(주)토탈소프트뱅크,45340,18-Dec,20369435,20369435.0,1952851,1952851.0,2802448,2802448.0,,,
1637,1637,1637,1637,(주)토탈소프트뱅크,45340,19-Dec,21363966,21363966.0,2429508,2429508.0,2577419,2577419.0,4.882467285,24.408262586341714,-8.029729722014467
1638,1638,1638,1638,(주)톱텍,108230,18-Dec,392793260,376496050.0,8227065,9014140.0,17690791,19634747.0,,,
1639,1639,1639,1639,(주)톱텍,108230,19-Dec,451010686,411310357.0,-6564372,2793707.0,210762,3373947.0,14.82139128,-179.78996154764792,-98.8086343906273
1640,1640,1640,1640,(주)투비소프트,79970,18-Dec,105752053,90088785.0,-9419308,-4559129.0,-25175736,-31439000.0,,,
1641,1641,1641,1641,(주)투비소프트,79970,19-Dec,86165522,81042041.0,-10802300,-4304491.0,-21468230,-13468230.0,-18.52118275,-14.682522325419233,14.726504917274315
1642,1642,1642,1642,(주)트루윈,105550,18-Dec,52399223,52399223.0,1812979,1812979.0,-1200754,-1200754.0,,,
1643,1643,1643,1643,(주)트루윈,105550,19-Dec,56243073,56243073.0,-3230131,-3230131.0,-3176090,-3176090.0,7.335700379,-278.16703889013604,-164.5079674937581
1644,1644,1644,1644,(주)특수건설,26150,18-Dec,147908766,143585936.0,1119721,849342.0,709871,709871.0,,,
1645,1645,1645,1645,(주)특수건설,26150,19-Dec,172203512,169619464.0,894458,1139178.0,784653,784653.0,16.42549435,-20.117779339674794,10.53459008749477
1646,1646,1646,1646,(주)티라유텍,322180,18-Dec,20601440,20601440.0,1714366,1714366.0,1525424,1525424.0,,,
1647,1647,1647,1647,(주)티라유텍,322180,19-Dec,34783878,34783878.0,2220862,2220862.0,2616116,2616116.0,68.84197415,29.54421635,71.50090729
1648,1648,1648,1648,(주)티로보틱스,117730,18-Dec,62008511,62283441.0,5641813,5890232.0,5193142,5429766.0,,,
1649,1649,1649,1649,(주)티로보틱스,117730,19-Dec,78214298,76912821.0,-3997571,-3370106.0,-3373264,-2651311.0,26.1347785,-170.8561415,-164.9561287
1650,1650,1650,1650,(주)티비씨,33830,18-Dec,116772500,117102176.0,2571628,2563799.0,3382632,3361497.0,,,
1651,1651,1651,1651,(주)티비씨,33830,19-Dec,121715439,121958534.0,5247959,5227042.0,5567951,5474514.0,4.232964953,104.07146756840413,64.60410118511265
1652,1652,1652,1652,(주)티사이언티픽,57680,18-Dec,70385119,70385119.0,-1411380,-1411380.0,2339026,2339026.0,,,
1653,1653,1653,1653,(주)티사이언티픽,57680,19-Dec,78017559,78017559.0,2031391,2031391.0,5290352,5290352.0,10.84382624,243.92941659935667,126.17756279750631
1654,1654,1654,1654,(주)티씨케이,64760,18-Dec,214136832,214136832.0,59075768,59075768.0,46856952,46856952.0,,,
1655,1655,1655,1655,(주)티씨케이,64760,19-Dec,250869537,250869537.0,59171215,59171215.0,46830053,46830053.0,17.15384722,0.16156709126489902,-0.057406636266055036
1656,1656,1656,1656,(주)티앤알바이오팹,246710,18-Dec,31103287,31103287.0,-4933880,-4933880.0,-4693360,-4693360.0,,,
1657,1657,1657,1657,(주)티앤알바이오팹,246710,19-Dec,27087660,27087660.0,-6859661,-6859661.0,-6250992,-6250992.0,-12.91061938,-39.03177621,-33.18799325
1658,1658,1658,1658,(주)티에스넥스젠,43220,18-Dec,55730869,48610114.0,-12488709,-10958306.0,-21548193,-25548698.0,,,
1659,1659,1659,1659,(주)티에스넥스젠,43220,19-Dec,63428293,56820958.0,3388671,3219403.0,924485,363359.0,13.81177817,468.54297746815786,2430.8320848905064
1660,1660,1660,1660,(주)티에스이,131290,18-Dec,229525155,159999142.0,14834007,14099969.0,12802451,12658338.0,,,
1661,1661,1661,1661,(주)티에스이,131290,19-Dec,263601878,181122769.0,20664362,18286149.0,15990194,13216446.0,14.84661801,39.3039790260312,24.899474327220624
1662,1662,1662,1662,(주)티에스트릴리온,317240,19-Dec,0,,0,,0,,,,
1663,1663,1663,1663,(주)티엘아이,62860,18-Dec,78127121,71467028.0,-18996290,-18707006.0,-20671954,-20718245.0,,,
1664,1664,1664,1664,(주)티엘아이,62860,19-Dec,79837780,72187620.0,253402,1465475.0,1086893,2065530.0,2.189584075,7596.503579292981,2001.9309168427803
1665,1665,1665,1665,(주)티움바이오,321550,18-Dec,29323570,29323570.0,-5240977,-5240977.0,-13751615,-13751615.0,,,
1666,1666,1666,1666,(주)티움바이오,321550,19-Dec,93456675,93456675.0,-8019654,-8019654.0,-7091426,-7091426.0,218.7083803,-53.01830174,48.43204962
1667,1667,1667,1667,(주)티케이케미칼,104480,18-Dec,683205858,683205858.0,54544399,54544399.0,28284309,28284309.0,,,
1668,1668,1668,1668,(주)티케이케미칼,104480,19-Dec,680221627,676691902.0,9635619,10232389.0,9491938,9491938.0,-0.436798216,-82.33435664035825,-66.4409761610227
1669,1669,1669,1669,(주)티티씨디펜스,309900,18-Dec,0,,0,,0,,,,
1670,1670,1670,1670,(주)티티씨디펜스,309900,19-Dec,0,,0,,0,,,,
1671,1671,1671,1671,(주)티플랙스,81150,18-Dec,133205475,133205475.0,3511191,3511191.0,2106448,2106448.0,,,
1672,1672,1672,1672,(주)티플랙스,81150,19-Dec,151967840,151967840.0,3941478,3941478.0,2219506,2219506.0,14.08528065,12.254730659767583,5.367234320524409
1673,1673,1673,1673,(주)티피씨,130740,18-Dec,135107637,96367469.0,1120696,1257295.0,2270010,504595.0,,,
