,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
195,195,(주)드림어스컴퍼니,60570,16-Dec,50075192,54063168.0,-9442256,-7871572.0,-9986957,-9965795.0,,,
196,196,(주)드림어스컴퍼니,60570,17-Dec,130877588,132080078.0,-7958490,-7447418.0,-14092021,-12766634.0,161.3621292,15.714104764793499,-41.104252276243905
197,197,(주)드림티엔터테인먼트,220110,16-Dec,13232981,11332909.0,934093,12053.0,-545647,-1004124.0,,,
198,198,(주)드림티엔터테인먼트,220110,17-Dec,22958550,8743920.0,1641354,-1142247.0,1069533,-1005936.0,73.49492151,75.71633659603488,296.01189047131203
199,199,(주)디딤,217620,16-Dec,0,,0,,0,,,0.0,0.0
200,200,(주)디딤,217620,17-Dec,54140507,53913043.0,1528298,1609175.0,2319186,2422022.0,inf,0.0,0.0
201,201,(주)디모아,16670,16-Dec,83167982,66490368.0,2118663,1385156.0,1796750,1267818.0,,,
202,202,(주)디모아,16670,17-Dec,85079445,69440308.0,1369318,359917.0,1725894,863321.0,2.298315955,-35.368767944689644,-3.943564769723111
203,203,(주)디바이스이엔지,187870,16-Dec,83496361,83496361.0,6128714,6128714.0,4540486,4540486.0,,,
204,204,(주)디바이스이엔지,187870,17-Dec,79756898,79756898.0,10923189,10923189.0,7527859,7527859.0,-4.478593983,78.22970691730761,65.79412424132572
205,205,(주)디스플레이테크,66670,16-Dec,180278673,180278673.0,4505796,4505796.0,3972166,3972166.0,,,
206,206,(주)디스플레이테크,66670,17-Dec,166844088,166844088.0,8126981,8126981.0,4710640,4710640.0,-7.452121084,80.36726474079163,18.591216983378843
207,207,(주)디아크,78590,16-Dec,21553844,21553844.0,2088625,2088625.0,2493577,2493577.0,,,
208,208,(주)디아크,78590,17-Dec,27530067,27530067.0,2285974,2285974.0,2597855,2597855.0,27.72694745,9.448752169489497,4.181864045104683
209,209,(주)디알텍,214680,16-Dec,37617822,38043113.0,2445858,2747067.0,-435440,-19187.0,,,
210,210,(주)디알텍,214680,17-Dec,43511933,43378522.0,-1059305,-840580.0,-1814795,-1993321.0,15.66840047,-143.31015946142418,-316.7726896931839
211,211,(주)디앤씨미디어,263720,16-Dec,9632401,9632401.0,3693827,3693827.0,3011991,3011991.0,,,
212,212,(주)디앤씨미디어,263720,17-Dec,35747220,35747220.0,5432589,5432589.0,4536199,4536199.0,271.1143255,47.07210164417554,50.60466648140714
213,213,(주)디에스앤엘,141020,16-Dec,28784785,28400863.0,-2007260,-1313112.0,-22679518,-22903580.0,,,
214,214,(주)디에스앤엘,141020,17-Dec,35626995,35474508.0,1976743,2442186.0,2450792,2363896.0,23.77023139,201.54380210275184,1025.3954639969447
215,215,(주)디에스케이,109740,16-Dec,179389785,112787890.0,4646628,7121500.0,2725574,7187904.0,,,
216,216,(주)디에스케이,109740,17-Dec,163321779,153376217.0,13513880,16426873.0,-42306056,-25604152.0,-8.957035095,190.83197535933584,-1652.1888600346201
217,217,(주)디에이테크놀로지,196490,16-Dec,73563751,73635301.0,3021043,3040085.0,3991393,4127560.0,,,
218,218,(주)디에이테크놀로지,196490,17-Dec,92144515,91963115.0,4641627,4200287.0,1127985,786538.0,25.25804319,53.64319541297492,-71.73956561030197
219,219,(주)디에이피,66900,16-Dec,238950607,238950607.0,4939263,4939263.0,2443882,2443882.0,,,
220,220,(주)디에이피,66900,17-Dec,229912365,229912365.0,7474137,7474137.0,5277713,5277713.0,-3.782472919,51.32089544533264,115.95613045147024
221,221,(주)디엔에이링크,127120,16-Dec,25860316,24845576.0,-6342292,-5920775.0,-9811455,-11922464.0,,,
222,222,(주)디엔에이링크,127120,17-Dec,25067374,24992396.0,944076,1463912.0,337624,1361306.0,-3.066250235,771.7988805985959,3006.0300807999433
223,223,(주)디엔에프,92070,16-Dec,93855379,93855379.0,12088624,12088624.0,10436018,10436018.0,,,
224,224,(주)디엔에프,92070,17-Dec,102224630,102224630.0,15092377,15092377.0,13231627,13231627.0,8.917177778,24.84776596575425,26.78808143105924
225,225,(주)디엠에스,68790,16-Dec,268333602,272128823.0,33420716,15188855.0,36113776,18174541.0,,,
226,226,(주)디엠에스,68790,17-Dec,298505200,279263248.0,16623308,21222871.0,3857602,7232563.0,11.24406253,-50.26046719046953,-89.31819813026475
227,227,(주)디오,39840,16-Dec,150348958,141500427.0,26599311,23908385.0,20929300,20029864.0,,,
228,228,(주)디오,39840,17-Dec,175686046,168212064.0,23761743,26084178.0,11076568,15010076.0,16.8521873,-10.66782519291571,-47.07626150898501
229,229,(주)디와이디,219550,16-Dec,0,,0,,0,,,0.0,0.0
230,230,(주)디와이디,219550,17-Dec,44552922,44552922.0,10752559,10752559.0,6432242,6432242.0,inf,0.0,0.0
231,231,(주)디이엔티,79810,16-Dec,60570508,57236122.0,-5997326,-6312367.0,-5961423,-6265983.0,,,
232,232,(주)디이엔티,79810,17-Dec,74466203,72592259.0,2575960,2047639.0,3077776,2771883.0,22.94135456,332.8190655134397,293.692555923498
233,233,(주)디지아이,43360,16-Dec,52581072,52581072.0,-1665464,-1665464.0,-2230708,-2230708.0,,,
234,234,(주)디지아이,43360,17-Dec,52592359,52592359.0,540542,540542.0,540970,540970.0,0.021465899,408.1100081029781,512.3533652513079
235,235,(주)디지털대성,68930,16-Dec,94624662,71923766.0,7898180,5292385.0,7979841,4571336.0,,,
236,236,(주)디지털대성,68930,17-Dec,104580458,78562730.0,10007834,5410123.0,8260611,5096927.0,10.52135436,26.710634601895627,3.5184911579065297
237,237,(주)디지틀조선일보,33130,16-Dec,71806142,70567595.0,4637268,4545266.0,4656305,4479253.0,,,
238,238,(주)디지틀조선일보,33130,17-Dec,77156024,75198925.0,5435360,5357706.0,5300249,4982346.0,7.450451801,17.21039198079559,13.829506443413822
239,239,(주)디티앤씨,187220,16-Dec,110710051,107138283.0,3061984,2943487.0,2407706,2395825.0,,,
240,240,(주)디티앤씨,187220,17-Dec,122555588,117565979.0,5566574,4734598.0,4091811,3607018.0,10.69960396,81.79631245623753,69.94645525658034
241,241,(주)딜리,131180,16-Dec,58262673,58245639.0,3742386,2982977.0,4134825,3648343.0,,,
242,242,(주)딜리,131180,17-Dec,61374023,60965719.0,2467274,2775733.0,2541071,2507623.0,5.340211562,-34.07216679412546,-38.54465424776139
243,243,(주)라이온켐텍,171120,16-Dec,127479260,127479260.0,18730324,18730324.0,16538174,16538174.0,,,
244,244,(주)라이온켐텍,171120,17-Dec,125271867,125271867.0,8039825,8039825.0,3788088,3788088.0,-1.731570296,-57.07588934393233,-77.09488363104657
245,245,(주)라이트론,69540,16-Dec,60922124,63163891.0,573489,1437331.0,525386,1530647.0,,,
246,246,(주)라이트론,69540,17-Dec,75473002,76844123.0,123579,2359712.0,-3042593,-1883700.0,23.8843905,-78.45137395834968,-679.1157358589684
247,247,(주)랩지노믹스,84650,16-Dec,43212023,43212023.0,220037,220037.0,723513,723513.0,,,
248,248,(주)랩지노믹스,84650,17-Dec,39868778,39868778.0,-1421639,-1421639.0,-3436502,-3436502.0,-7.736839814,-746.0908847148434,-574.9744648679429
249,249,(주)러셀,217500,16-Dec,0,,0,,0,,,0.0,0.0
250,250,(주)러셀,217500,17-Dec,0,,0,,0,,,0.0,0.0
251,251,(주)레고켐바이오사이언스,141080,16-Dec,89550609,89862933.0,-10172814,-9277176.0,-14724669,-14146046.0,,,
252,252,(주)레고켐바이오사이언스,141080,17-Dec,82238442,85098150.0,-9842081,-8099206.0,-12933665,-8292905.0,-8.165401756,3.2511456515375197,12.163288695997174
253,253,(주)레드로버,60300,16-Dec,165024991,167748915.0,1859712,2295329.0,709286,1528727.0,,,
254,254,(주)레드로버,60300,17-Dec,163349500,169236863.0,-3997337,-3613710.0,-10607049,-9091706.0,-1.015295314,-314.9438730298025,-1595.4544429186533
255,255,(주)레드캡투어,38390,16-Dec,418756635,418126167.0,20621276,20644546.0,11401753,11466583.0,,,
256,256,(주)레드캡투어,38390,17-Dec,448479567,448102058.0,19605472,19572994.0,8555788,8633096.0,7.097901147,-4.9259997295996625,-24.960766997846733
257,257,(주)레이언스,228850,16-Dec,190357988,188528667.0,17975800,18642088.0,14666168,15338223.0,,,
258,258,(주)레이언스,228850,17-Dec,196450492,194500122.0,17299393,18392068.0,14396760,15511036.0,3.200550743,-3.762875643921272,-1.8369351830689515
259,259,(주)레이크머티리얼즈,281740,17-Dec,0,,0,,0,,,0.0,0.0
260,260,(주)로보로보,215100,16-Dec,0,,0,,0,,,0.0,0.0
261,261,(주)로보로보,215100,17-Dec,24459706,24307583.0,1754203,1745005.0,-1114407,-1114407.0,inf,0.0,0.0
262,262,(주)로보스타,90360,16-Dec,133973844,134251674.0,6752790,6647436.0,6786443,6647009.0,,,
263,263,(주)로보스타,90360,17-Dec,130234776,130429155.0,10461861,10721470.0,7478064,7526296.0,-2.79089402,54.92649704788687,10.191215044464382
264,264,(주)로지시스,67730,16-Dec,24105605,24105605.0,511870,511870.0,582732,582732.0,,,
265,265,(주)로지시스,67730,17-Dec,26178335,26178335.0,627402,627402.0,664509,664509.0,8.598539634,22.570574559946863,14.033380696443649
266,266,(주)루멘스,38060,16-Dec,349895917,321391377.0,5244862,1261035.0,-6229836,-6804663.0,,,
267,267,(주)루멘스,38060,17-Dec,345508438,288489412.0,-9209649,-14677383.0,1165674,-14851401.0,-1.253938325,-275.59373344808694,634.4406755233452
268,268,(주)루트로닉,85370,16-Dec,191711949,208448420.0,6674118,14316832.0,5301821,13197840.0,,,
269,269,(주)루트로닉,85370,17-Dec,196722409,224189287.0,-2825953,7483688.0,-7003472,3950525.0,2.613535581,-142.34196938082306,-232.09559507950192
270,270,(주)룽투코리아,60240,16-Dec,125601280,81001784.0,6785571,3562273.0,1899496,-427835.0,,,
271,271,(주)룽투코리아,60240,17-Dec,120692100,72204107.0,-43830,115470.0,-36640517,-20163479.0,-3.90854297,-100.64592942878352,-2028.9599451644015
272,272,(주)리노스,39980,16-Dec,105085937,102768562.0,4112642,4307168.0,2825505,3024766.0,,,
273,273,(주)리노스,39980,17-Dec,96505003,93269948.0,3840326,3540541.0,4975237,4275044.0,-8.165634951,-6.621437022721648,76.0831072675504
274,274,(주)리더스코스메틱,16100,16-Dec,190623989,148708835.0,19441286,16300282.0,7723802,4348019.0,,,
275,275,(주)리더스코스메틱,16100,17-Dec,192932507,153437506.0,-256037,1904942.0,-7918235,-5573819.0,1.211032259,-101.3169756362825,-202.51732242747806
276,276,(주)리드,197210,16-Dec,51608773,51607865.0,644548,686416.0,362667,259029.0,,,
277,277,(주)리드,197210,17-Dec,42703334,42703334.0,-10388490,-10003913.0,-22499932,-22499024.0,-17.25566892,-1711.748077722683,-6304.019665423102
278,278,(주)리드코프,12700,16-Dec,946103864,706756276.0,51092878,41679166.0,32986732,26339882.0,,,
279,279,(주)리드코프,12700,17-Dec,1114804846,832754856.0,47314284,38735373.0,36218497,29065989.0,17.83112705,-7.395539550541663,9.797166327358527
280,280,(주)링네트,42500,16-Dec,87307939,86387215.0,4683172,4526623.0,3274605,3316404.0,,,
281,281,(주)링네트,42500,17-Dec,85250503,83996149.0,5202413,5190501.0,4706149,4638184.0,-2.356527967,11.087378383710869,43.71653985747899
282,282,(주)링크제니시스,219420,16-Dec,12069217,12092579.0,1652305,1687973.0,1758422,1830965.0,,,
283,283,(주)링크제니시스,219420,17-Dec,15290331,15185045.0,3518220,3557735.0,2713735,2710325.0,26.68867417,112.92800058100654,54.32785759049875
284,284,(주)마이크로컨텍솔루션,98120,16-Dec,44740847,46358672.0,-647163,367532.0,-249973,802236.0,,,
285,285,(주)마이크로컨텍솔루션,98120,17-Dec,41284657,40781110.0,-1785617,-212430.0,-3856013,-3573020.0,-7.724909633,-175.91456866353607,-1442.5717977541576
286,286,(주)마이크로프랜드,147760,16-Dec,55246728,55246728.0,5408191,5408191.0,4652618,4652618.0,,,
287,287,(주)마이크로프랜드,147760,17-Dec,56111035,56111035.0,6302635,6302635.0,5509396,5509396.0,1.56444921,16.53869103365617,18.41496550974097
288,288,(주)마크로젠,38290,16-Dec,159523111,142238766.0,3141294,3597304.0,4427339,5126676.0,,,
289,289,(주)마크로젠,38290,17-Dec,178707402,167216803.0,3019234,2583160.0,9275218,17924048.0,12.02602612,-3.88565985864424,109.49870791461869
290,290,(주)맘스터치앤컴퍼니,220630,16-Dec,74872398,75104773.0,16895967,17257002.0,8946030,9295865.0,,,
291,291,(주)맘스터치앤컴퍼니,220630,17-Dec,104782364,101908546.0,15461425,14525830.0,11255858,10310463.0,39.94792046,-8.490440351830706,25.81958701233955
292,292,(주)매직마이크로,127160,16-Dec,95243648,75398103.0,-6109976,-4179566.0,-6505969,-3694784.0,,,
293,293,(주)매직마이크로,127160,17-Dec,92684328,82455752.0,-3384794,-366395.0,-4593098,-1616545.0,-2.68712933,44.602171923424905,29.40178473029921
294,294,(주)매커스,93520,16-Dec,80310030,82273920.0,3489840,6308539.0,1565743,3443076.0,,,
295,295,(주)매커스,93520,17-Dec,84880295,83719033.0,10986360,10454267.0,9067458,5933865.0,5.690777354,214.8098480159549,479.1153465159991
296,296,(주)맥스로텍,141070,16-Dec,79364972,79364972.0,-3509884,-3509884.0,-8764017,-8764017.0,,,
297,297,(주)맥스로텍,141070,17-Dec,83603254,83603254.0,1264956,1264956.0,-2268821,-2268821.0,5.340242544,377.4708369302964,74.11208809841423
298,298,(주)멀티캠퍼스,67280,16-Dec,108376665,100654367.0,17830239,17170075.0,12902319,12401679.0,,,
299,299,(주)멀티캠퍼스,67280,17-Dec,116933657,110800922.0,15107677,14176577.0,12434563,11365429.0,7.895603726,-15.269352250410103,-3.6253637815031547
300,300,(주)메디아나,41920,16-Dec,54286539,52836144.0,8574930,8753884.0,7954662,8433197.0,,,
301,301,(주)메디아나,41920,17-Dec,55899309,55118507.0,6181919,6217786.0,4004511,4223189.0,2.970846972,-27.90706163199,-49.65831357762278
302,302,(주)메디콕스,54180,16-Jun,47501946,47501946.0,1877132,1877132.0,1034068,1034068.0,,,
303,303,(주)메디콕스,54180,17-Jun,55276578,55276578.0,-237932,-237932.0,-12945187,-12945187.0,16.36697579,-112.67529401235501,-1351.8699930758905
304,304,(주)메디톡스,86900,16-Dec,324030421,316197930.0,75171895,72995596.0,59231020,58025455.0,,,
305,305,(주)메디톡스,86900,17-Dec,389129325,372487019.0,90159568,86061194.0,73166705,69985099.0,20.090368,19.93786773633949,23.52768025943163
306,306,(주)메디프론디비티,65650,16-Dec,27752725,27752725.0,-495966,-495966.0,-3961206,-3961206.0,,,
307,307,(주)메디프론디비티,65650,17-Dec,26243666,26243666.0,480995,480995.0,-11451807,-11451807.0,-5.437516496,203.11250636701007,-189.09900166767392
308,308,(주)메지온,140410,16-Dec,95899262,95163992.0,-7220098,3283997.0,-12984661,-12984661.0,,,
309,309,(주)메지온,140410,17-Dec,74038036,69214903.0,-16846232,-3256843.0,-14881752,-14881752.0,-22.79603153,-133.3241460157466,-14.610246659500776
310,310,(주)메카로,241770,16-Dec,46393563,46393563.0,3098844,3098844.0,2925743,2925743.0,,,
311,311,(주)메카로,241770,17-Dec,139563314,139563314.0,43388489,43388489.0,32175526,32175526.0,200.8247373,1300.1507981686073,999.7386304948864
312,312,(주)메타바이오메드,59210,16-Dec,120076739,84517023.0,4021036,5163936.0,748745,638900.0,,,
313,313,(주)메타바이오메드,59210,17-Dec,119664761,85352955.0,2333382,6799409.0,-3972464,-3896803.0,-0.343095593,-41.97062647536605,-630.5496530861642
314,314,(주)멕아이씨에스,58110,16-Dec,25034699,25442971.0,-1478944,-1001339.0,-1812222,-1343130.0,,,
315,315,(주)멕아이씨에스,58110,17-Dec,22742806,23670512.0,-1023022,-495734.0,-1959008,-1307476.0,-9.154865413,30.827536404353378,-8.099780269746201
316,316,(주)멜파스,96640,16-Dec,152386728,152386728.0,955882,955882.0,1341999,1341999.0,,,
317,317,(주)멜파스,96640,17-Dec,120391705,120391705.0,-27695794,-27695794.0,-31540416,-31540416.0,-20.99593805,-2997.407211350355,-2450.256296763261
318,318,(주)모다,149940,16-Dec,223205449,107587701.0,4824321,2978634.0,2703098,-352942.0,,,
319,319,(주)모다,149940,17-Dec,385010091,190649233.0,-4276367,-21657754.0,-43384653,-37348482.0,72.49134944,-188.6418420333141,-1704.997414078217
320,320,(주)모다이노칩,80420,16-Dec,587888975,554195548.0,24793328,22124685.0,21706164,21479736.0,,,
321,321,(주)모다이노칩,80420,17-Dec,655118222,563330684.0,50899099,40522725.0,38919365,37313934.0,11.43570468,105.29353300210444,79.3009810485169
322,322,(주)모두투어네트워크,80160,16-Dec,210376977,198954820.0,20129902,25498057.0,15880159,19391359.0,,,
323,323,(주)모두투어네트워크,80160,17-Dec,338240134,254950078.0,32123894,32921586.0,24195955,23178425.0,60.77811309,59.582962698973894,52.36594923262419
324,324,(주)모바일리더,100030,16-Dec,34015404,31427792.0,826320,659612.0,144128,1137960.0,,,
325,325,(주)모바일리더,100030,17-Dec,32019617,32620239.0,582066,580239.0,976912,956586.0,-5.867303531,-29.559250653499852,577.8086145648313
326,326,(주)모베이스,101330,16-Dec,247707378,113668794.0,33658828,5934563.0,31533941,7777011.0,,,
327,327,(주)모베이스,101330,17-Dec,250446108,124151932.0,23402084,9038560.0,15391700,7749733.0,1.105631177,-30.472671240959432,-51.190052648351184
328,328,(주)모베이스전자,12860,16-Dec,645936899,511445672.0,16216985,5299949.0,17375868,13019482.0,,,
329,329,(주)모베이스전자,12860,17-Dec,576154630,469397329.0,-14264784,-6457855.0,-43560750,-29771797.0,-10.80326408,-187.9619978682844,-350.69682849800654
330,330,(주)모비스,250060,16-Dec,0,,0,,0,,,0.0,0.0
331,331,(주)모비스,250060,17-Dec,18034552,18034552.0,-1645402,-1645402.0,-2728976,-2728976.0,inf,0.0,0.0
332,332,(주)모헨즈,6920,16-Dec,79697874,27642045.0,3718944,492374.0,1837792,204188.0,,,
333,333,(주)모헨즈,6920,17-Dec,83268394,26072046.0,2687904,151123.0,2444685,349087.0,4.480069318,-27.723999070703943,33.02294274868973
334,334,(주)미래SCI,28040,16-Dec,45422612,43247129.0,2030587,2030587.0,-7291590,-7291590.0,,,
335,335,(주)미래SCI,28040,17-Dec,52360547,50374273.0,-4284786,-3962567.0,-6664955,-6664955.0,15.27418767,-311.01218514646257,8.593941787730797
336,336,(주)미래생명자원,218150,16-Dec,0,,0,,0,,,0.0,0.0
337,337,(주)미래생명자원,218150,17-Dec,30960328,28668565.0,1516210,1830978.0,-2000528,-1789325.0,inf,0.0,0.0
338,338,(주)미래컴퍼니,49950,16-Dec,99550771,97078555.0,5708178,5154519.0,7319794,6488535.0,,,
339,339,(주)미래컴퍼니,49950,17-Dec,164648625,161327672.0,37237849,36552655.0,28167918,27481520.0,65.39161209,552.3596320927624,284.81845254115075
340,340,(주)미래테크놀로지,213090,16-Dec,47605922,47605922.0,4272928,4272928.0,4053350,4053350.0,,,
341,341,(주)미래테크놀로지,213090,17-Dec,100335957,58597366.0,4608538,4608538.0,4896254,4410777.0,110.7636042,7.854333141115413,20.795243440610854
342,342,(주)미애부,225850,16-Dec,0,,0,,0,,,0.0,0.0
343,343,(주)미애부,225850,17-Dec,0,,0,,0,,,0.0,0.0
344,344,(주)미코,59090,16-Dec,166968576,84702031.0,18637404,1317229.0,5614080,-1504792.0,,,
345,345,(주)미코,59090,17-Dec,202082378,95824441.0,29109559,6312767.0,19070364,5593862.0,21.03018594,56.18891450762135,239.68814124487005
346,346,(주)미투온,201490,16-Dec,47339503,45084252.0,3034513,1476492.0,3096444,2004021.0,,,
347,347,(주)미투온,201490,17-Dec,149419199,125030188.0,2916012,-434206.0,3057265,545450.0,215.6332228,-3.905107672961032,-1.265290119892367
348,348,(주)바른손,18700,16-Mar,29041271,28014321.0,-1791807,450839.0,8337359,8918939.0,,,
349,349,(주)바른손,18700,17-Mar,40851312,40475076.0,-2308306,-604656.0,-1286913,-902077.0,40.66640541,-28.825593381430032,-115.4354994189407
350,350,(주)바른손이앤에이,35620,16-Dec,68782257,76119603.0,14976131,7833291.0,33427711,25073789.0,,,
351,351,(주)바른손이앤에이,35620,17-Dec,72073730,58622618.0,-1266548,5819321.0,-31397625,-14938781.0,4.785351839,-108.4571108519283,-193.9269368459001
352,352,(주)바른전자,64520,16-Dec,124804257,122909653.0,2412200,2528433.0,1662834,1740300.0,,,
353,353,(주)바른전자,64520,17-Dec,95254890,92951554.0,-19549677,-19434592.0,-23760208,-23989114.0,-23.67656978,-910.450087057458,-1528.8983747024656
354,354,(주)바이넥스,53030,16-Dec,177100025,173319425.0,-1835926,-1986925.0,-2942340,-3111126.0,,,
355,355,(주)바이넥스,53030,17-Dec,167774068,164893896.0,-7547184,-7547184.0,-11518549,-11041402.0,-5.265926416,-311.08323538094675,-291.4757981742423
356,356,(주)바이오니아,64550,16-Dec,63709625,63509702.0,-12049065,-12377726.0,-14418909,-14470149.0,,,
357,357,(주)바이오니아,64550,17-Dec,58695411,58705528.0,-6329851,-5169185.0,-9941286,-8747115.0,-7.870418324,47.46603989604173,31.053826610598623
358,358,(주)바이오로그디바이스,208710,16-Dec,52640799,36981690.0,7826782,1847099.0,6505455,1437221.0,,,
359,359,(주)바이오로그디바이스,208710,17-Dec,63923411,44572583.0,6655824,1812160.0,3438424,-1123141.0,21.43320811,-14.960912415856223,-47.14552633136345
360,360,(주)바이오빌,65940,16-Dec,107762125,102161722.0,-1642397,578399.0,-10532036,-6368207.0,,,
361,361,(주)바이오빌,65940,17-Dec,203160573,125298758.0,-9935892,-3036157.0,-25182714,-37805668.0,88.52688085,-504.96286829554606,-139.1058481000255
362,362,(주)바이오스마트,38460,16-Dec,112165319,85147873.0,1028629,5136673.0,-505202,254328.0,,,
363,363,(주)바이오스마트,38460,17-Dec,112735334,88806853.0,4344942,8051051.0,4106166,6283740.0,0.508191841,322.4012739286954,912.7770673908655
