회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률
(주)프럼파스트,35200,17-Dec,48804038,5422593,41579682,4468104,9.000129274
(주)프로스테믹스,203690,16-Dec,14164334,1077152,14283438,705455,13.14980059
(주)프로스테믹스,203690,17-Dec,6564594,1158978,6021713,1137232,5.664123046
(주)프로텍,53610,16-Dec,94840058,13104413,89322692,10040740,7.237261066
(주)프로텍,53610,17-Dec,149802231,30604813,145728441,24935710,4.894727865
(주)프리엠스,53160,16-Dec,20251366,1019371,20167748,755511,19.86653142
(주)프리엠스,53160,17-Dec,28663902,2184184,28478908,1994538,13.12339162
(주)플래스크,41590,16-Dec,80724853,8263629,47634041,2055125,9.768692786
(주)플래스크,41590,17-Dec,35808360,927483,35808360,927483,38.60810387
(주)플랜티넷,75130,16-Dec,27804609,314364,17365420,259157,88.44717907
(주)플랜티넷,75130,17-Dec,22098488,176311,15963826,98772,125.3381128
(주)플레이위드,23770,16-Dec,11813009,0,11813009,0,#DIV/0!
(주)플레이위드,23770,17-Dec,11924641,0,11924641,0,#DIV/0!
(주)피델릭스,32580,16-Dec,56465192,22560734,56465192,22560734,2.502808286
(주)피델릭스,32580,17-Dec,61153253,19250351,61153253,19250351,3.17673444
(주)피씨디렉트,51380,16-Dec,208137846,10098220,208137846,10098220,20.61134002
(주)피씨디렉트,51380,17-Dec,227418001,11190377,227418001,11190377,20.3226398
(주)피앤텔,54340,16-Dec,28990544,712956,8299376,70576,40.66245883
(주)피앤텔,54340,17-Dec,17991095,546135,5324632,28606,32.9425783
(주)피에이치씨,57880,16-Dec,19040791,7776356,18777867,2502247,2.448549295
(주)피에이치씨,57880,17-Dec,15783076,4211334,14270454,3094477,3.747761636
(주)피엔티,137400,16-Dec,108547853,52398743,110496260,46381073,2.071573606
(주)피엔티,137400,17-Dec,149777264,129433638,157081728,105105878,1.157174181
(주)피엔풍년,24940,16-Dec,76146752,9466033,76146752,9466033,8.044209438
(주)피엔풍년,24940,17-Dec,67111333,9166981,67111333,9166981,7.320985284
(주)피제이메탈,128660,16-Dec,99365541,28395056,99365541,28395056,3.499395846
(주)피제이메탈,128660,17-Dec,135007816,30841356,135007816,30841356,4.37749287
(주)피제이전자,6140,16-Dec,105959818,21045928,105959818,21045928,5.034694502
(주)피제이전자,6140,17-Dec,98557233,25151490,98557233,25151490,3.918544508
(주)픽셀플러스,87600,16-Dec,73444378,11519549,73444378,11519549,6.375629636
(주)픽셀플러스,87600,17-Dec,54863317,8693840,54863317,8693840,6.310596583
(주)필옵틱스,161580,16-Dec,182780382,4343051,177220432,4217524,42.08570933
(주)필옵틱스,161580,17-Dec,285363858,5962021,279769940,5962021,47.86361168
(주)하림,136480,16-Dec,826023185,87745166,822135760,87304322,9.413888225
(주)하림,136480,17-Dec,867327538,99106824,866516642,98715340,8.751441152
(주)하림지주,3380,16-Dec,6196497585,447750946,3683203,0,13.83916135
(주)하림지주,3380,17-Dec,6934326039,449372028,12007594,0,15.43114748
(주)하이로닉,149980,16-Dec,15476750,3266990,14768148,3220939,4.737311715
(주)하이로닉,149980,17-Dec,18132156,5664695,14670508,4738633,3.200905962
(주)하이비젼시스템,126700,16-Dec,77544962,12229347,77082131,11952570,6.340891464
(주)하이비젼시스템,126700,17-Dec,168889854,35524961,165307462,34978816,4.754117929
(주)하이소닉,106080,16-Dec,32294254,2222105,32294254,2340152,14.53318093
(주)하이소닉,106080,17-Dec,43412643,3044441,40084531,2649106,14.2596434
(주)하이텍팜,106190,16-Dec,54835655,10238798,54835655,10238798,5.355673098
(주)하이텍팜,106190,17-Dec,66049818,8169586,66049818,8169586,8.084842733
(주)하츠,66130,16-Dec,88233676,5973278,88233676,5973278,14.77139956
(주)하츠,66130,17-Dec,101913075,8068230,101913075,8068230,12.63140429
(주)한국가구,4590,16-Dec,57492409,14511650,10173707,5939130,3.961810614
(주)한국가구,4590,17-Dec,54766260,15886217,9407047,5681794,3.447407271
(주)한국경제티브이,39340,16-Dec,75275382,0,71295429,0,#DIV/0!
(주)한국경제티브이,39340,17-Dec,64845019,0,61105576,0,#DIV/0!
(주)한국비엔씨,226610,16-Dec,12444907,2714577,12444907,2714577,4.58447375
(주)한국비엔씨,256840,16-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,256840,17-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,226610,17-Dec,15016851,2074116,15016851,2074116,7.240121093
(주)한국아트라스비엑스,23890,16-Dec,554834783,44489406,554361989,44489406,12.47116635
(주)한국아트라스비엑스,23890,17-Dec,629926098,43782927,629506608,42698635,14.38748255
(주)한국코퍼레이션,50540,16-Dec,150491365,0,142614687,0,#DIV/0!
(주)한국코퍼레이션,50540,17-Dec,128538699,1023858,128538699,1023858,125.5434826
(주)한국큐빅,21650,16-Dec,122930620,19640820,19730981,1058195,6.258935218
(주)한국큐빅,21650,17-Dec,153762523,22500476,25500278,1027057,6.833745339
(주)한국테크놀로지,53590,16-Dec,4478417,498021,4478417,498021,8.992426022
(주)한국테크놀로지,53590,17-Dec,9629681,729857,9629681,729857,13.1939284
(주)한국팩키지,37230,16-Dec,59078483,5961162,59078483,5961162,9.91056492
(주)한국팩키지,37230,17-Dec,56972317,5952773,56972317,5952773,9.57071889
(주)한글과컴퓨터,30520,16-Dec,101244103,152219,89920951,151753,665.1213252
(주)한글과컴퓨터,30520,17-Dec,134111283,13559234,94824117,391580,9.890771337
(주)한네트,52600,16-Dec,28849127,4597,28849127,4597,6275.642158
(주)한네트,52600,17-Dec,27605285,2032,27605285,2032,13585.27805
(주)한빛소프트,47080,16-Dec,30726796,158811,27092790,0,193.4802753
(주)한빛소프트,47080,17-Dec,39295854,457757,32845297,0,85.8443541
(주)한송네오텍,226440,16-Dec,0,0,,,#DIV/0!
(주)한송네오텍,226440,17-Dec,0,0,,,#DIV/0!
(주)한일진공,123840,16-Dec,19941437,5976825,19867070,5974317,3.33645991
(주)한일진공,123840,17-Dec,22873827,10106817,21692056,10105051,2.263207793
(주)한창바이오텍,43090,16-Dec,15718627,1408468,15718627,1408468,11.16008812
(주)한창바이오텍,43090,17-Dec,19592676,1929365,19592676,1929365,10.15498674
(주)한컴위드,54920,16-Dec,14475417,259366,14475417,259366,55.81077319
(주)한컴위드,54920,17-Dec,16388738,353002,16388738,353002,46.42675679
(주)한컴지엠디,77280,16-Dec,15025709,253604,7588653,0,59.24870665
(주)한컴지엠디,77280,17-Dec,9540700,12950,9025876,0,736.7335907
(주)한탑,2680,16-Dec,128079970,10450376,86762394,8108042,12.25601548
(주)한탑,2680,17-Dec,125094326,11148648,82297638,7407244,11.22058262
(주)한프,66110,16-Dec,18374828,9683481,16129918,4418628,1.897543662
(주)한프,66110,17-Dec,14154362,7945208,13036483,3570281,1.781496721
(주)핸디소프트,220180,16-Dec,36873136,4295618,36883856,4295618,8.583895495
(주)핸디소프트,220180,17-Dec,40148155,6225832,40261885,6225832,6.448640921
(주)행남사,8800,16-Dec,27950372,12841168,27950372,12841168,2.176622251
(주)행남사,8800,17-Dec,15317216,10571849,15317216,10571849,1.448868216
(주)헥토이노베이션,214180,16-Dec,40689675,0,35128632,0,#DIV/0!
(주)헥토이노베이션,214180,17-Dec,80478876,0,40834832,0,#DIV/0!
(주)헬릭스미스,84990,16-Dec,6844032,543740,6844032,543740,12.586957
(주)헬릭스미스,84990,17-Dec,3157909,521082,3157909,521082,6.060291854
(주)현대공업,170030,16-Dec,213171116,10356433,138134928,4976162,20.58344953
(주)현대공업,170030,17-Dec,176625545,10766518,129582299,5086735,16.4050759
(주)현대바이오랜드,52260,16-Dec,97808342,25442179,95716334,24543870,3.844338254
(주)현대바이오랜드,52260,17-Dec,102557180,27071217,98467385,26476669,3.788421481
(주)현대에버다임,41440,16-Dec,337351568,108381472,299199052,86510410,3.112631355
(주)현대에버다임,41440,17-Dec,340266775,128371930,315435868,100516449,2.650632229
(주)현대이지웰,90850,16-Dec,52319004,2725082,50564901,2725082,19.19905676
(주)현대이지웰,90850,17-Dec,58370401,5998782,54172708,5799846,9.730375433
(주)협진,138360,16-Dec,25074100,16683964,22548709,16373376,1.502886245
(주)협진,138360,17-Dec,24052602,17212335,20298942,16697649,1.397404942
(주)형지아이앤씨,11080,16-Dec,128649103,54767985,128267673,52845215,2.348983681
(주)형지아이앤씨,11080,17-Dec,113532672,40825494,113532672,40825494,2.78092586
(주)홈센타홀딩스,60560,16-Dec,95729699,8873025,40823629,3295431,10.78884586
(주)홈센타홀딩스,60560,17-Dec,234365787,9855200,32636895,2648390,23.78092652
(주)홈캐스트,64240,16-Dec,122054084,10546797,122054084,10546797,11.57262096
(주)홈캐스트,64240,17-Dec,40919825,3468058,40919825,3468058,11.79906017
(주)화신정공,126640,16-Dec,205033653,6442331,205033653,6442331,31.82600413
(주)화신정공,126640,17-Dec,200390186,6259499,200390186,6259499,32.01377395
(주)화신테크,86250,16-Dec,36054770,22100,32797975,10526,1631.437557
(주)화신테크,86250,17-Dec,33534601,5038,34360710,5038,6656.332076
(주)화진,134780,16-Dec,113266461,7251576,77514373,3368931,15.61956477
(주)화진,134780,17-Dec,89049286,6356897,62724240,2977916,14.00829461
(주)휴럼,284420,16-Dec,0,0,,,#DIV/0!
(주)휴럼,284420,17-Dec,0,0,,,#DIV/0!
(주)휴맥스,115160,16-Dec,1350510226,285724579,916514546,88947398,4.726615508
(주)휴맥스,115160,17-Dec,1611589047,431166211,1266343711,154581441,3.737744299
(주)휴맥스홀딩스,28080,16-Dec,5619171,0,4560517,0,#DIV/0!
(주)휴맥스홀딩스,28080,17-Dec,4081990,0,4870712,0,#DIV/0!
(주)휴먼엔,32860,16-Dec,66851114,6961397,41634049,334748,9.603117593
(주)휴먼엔,32860,17-Dec,114876622,7846982,55103282,47094,14.6395929
(주)휴메딕스,200670,16-Dec,47133617,3715518,45060894,3250560,12.68561127
(주)휴메딕스,200670,17-Dec,54727016,9000090,50279744,8477814,6.080718748
(주)휴비츠,65510,16-Dec,66923364,15861665,60727627,9792877,4.219189095
(주)휴비츠,65510,17-Dec,70387883,17246614,62911713,11441399,4.081258095
(주)휴센텍,215090,16-Dec,0,0,,,#DIV/0!
(주)휴센텍,215090,17-Dec,0,0,,,#DIV/0!
(주)휴엠앤씨,263920,16-Dec,27164350,1213361,27164350,1213361,22.38769006
(주)휴엠앤씨,263920,17-Dec,27120409,1837592,27120409,1837592,14.75866732
(주)휴온스,243070,16-Dec,168966126,30178573,167572193,29600928,5.598877256
(주)휴온스,243070,17-Dec,284838205,35154686,278012170,34319537,8.102424951
(주)휴온스글로벌,84110,16-Dec,163712232,36762361,10740870,280797,4.453256743
(주)휴온스글로벌,84110,17-Dec,325350642,47056079,25861844,1123629,6.914104382
(주)흥국,10240,16-Dec,62732006,7921498,55073948,6740977,7.919209978
(주)흥국,10240,17-Dec,91625420,11548777,74263798,9992677,7.933776884
(주)흥국에프엔비,189980,16-Dec,41377160,9659602,40254435,9467110,4.283526381
(주)흥국에프엔비,189980,17-Dec,44898941,9349616,43667407,9196415,4.802223
(주)희림종합건축사사무소,37440,16-Dec,139772638,0,139540970,0,#DIV/0!
(주)희림종합건축사사무소,37440,17-Dec,159493989,0,158572902,0,#DIV/0!
(주)힘스,238490,16-Dec,50875860,10820722,50875860,10820722,4.701706596
(주)힘스,238490,17-Dec,91425665,7026888,91425665,7026888,13.01083282
KB오토시스(주),24120,16-Dec,167374755,20157913,157661547,12815422,8.303178757
KB오토시스(주),24120,17-Dec,164260096,20158806,151635499,13677384,8.148304815
KD(주),44180,16-Dec,35750504,17775768,30667527,17395273,2.011193215
KD(주),44180,17-Dec,22401619,45372857,17135925,30484691,0.49372291
가온미디어(주),78890,16-Dec,436903297,55109833,427119276,54308989,7.927864652
가온미디어(주),78890,17-Dec,528373716,76549110,519360954,69495324,6.902414881
감성코퍼레이션(주),36620,16-Dec,12002092,1388869,12002092,1388869,8.641629988
감성코퍼레이션(주),36620,17-Dec,14828772,626147,14828772,626147,23.68257294
갤럭시아머니트리(주),94480,16-Dec,53853719,0,53240652,0,#DIV/0!
갤럭시아머니트리(주),94480,17-Dec,69129594,0,69122271,0,#DIV/0!
경남스틸(주),39240,16-Dec,265518715,26736232,265518715,26736232,9.931044696
경남스틸(주),39240,17-Dec,286980520,39064514,286980520,39064514,7.346322547
경남제약(주),53950,16-Dec,39758131,4743417,39758131,4743417,8.381749064
경남제약(주),53950,17-Dec,40171227,5425970,40171227,5425970,7.403510709
경동제약(주),11040,16-Dec,158599151,23872816,157010995,20754468,6.643504101
경동제약(주),11040,17-Dec,177772468,28194846,175565925,26017772,6.305140592
경창산업(주),24910,16-Dec,645787378,66567067,538331209,43504920,9.70130437
경창산업(주),24910,17-Dec,550283024,69999336,468698520,50475993,7.861260627
고려신용정보(주),49720,16-Dec,84869062,20016,84493481,0,4240.061051
고려신용정보(주),49720,17-Dec,87786993,0,87786993,0,#DIV/0!
고려제약(주),14570,16-Dec,55308133,8317820,55308133,8317820,6.649354398
고려제약(주),14570,17-Dec,55402563,9074006,55402563,9074006,6.10563438
광진실업(주),26910,16-Dec,38235287,11200846,38235287,11200846,3.413607061
광진실업(주),26910,17-Dec,42494221,10338892,42494221,10338892,4.110132981
국일신동(주),60480,16-Dec,27699446,4517455,27699446,4517455,6.131648461
국일신동(주),60480,17-Dec,33305118,6148754,33305118,6148754,5.416563746
국일제지(주),78130,16-Dec,40446022,12573397,40446022,12573397,3.21679352
국일제지(주),78130,17-Dec,43992705,11858674,43992705,11858674,3.709749083
글로벌에스엠테크리미티드,900070,16-Dec,109514967,16645266,,,6.579346164
글로벌에스엠테크리미티드,900070,17-Dec,104699595,16064066,,,6.517627293
글로벌텍스프리(주),204620,16-Dec,0,0,,,#DIV/0!
글로벌텍스프리(주),204620,17-Dec,32962878,0,28128565,0,#DIV/0!
글로본(주),19660,16-Mar,0,0,,,#DIV/0!
글로본(주),19660,17-Dec,7109864,862551,7109864,862551,8.242833177
금강철강(주),53260,16-Dec,162710392,5182705,162071107,5154747,31.39487816
금강철강(주),53260,17-Dec,197209289,11647702,196478390,11629063,16.93117569
나노캠텍(주),91970,16-Dec,53086259,5062926,34747904,1634175,10.4852923
나노캠텍(주),91970,17-Dec,64733832,5679638,46304365,2642303,11.3975278
나라엠앤디(주),51490,16-Dec,131016323,41297516,95613415,32782654,3.172498874
나라엠앤디(주),51490,17-Dec,140866034,48759214,102137232,40635963,2.889013633
나무기술(주),242040,16-Dec,0,0,,,#DIV/0!
나무기술(주),242040,17-Dec,0,0,,,#DIV/0!
나이스정보통신(주),36800,16-Dec,317066479,4973121,276593562,4973121,63.7560355
나이스정보통신(주),36800,17-Dec,366436947,6007699,243324925,6007699,60.99455832
나이스평가정보(주),30190,16-Dec,345547072,0,288665097,0,#DIV/0!
나이스평가정보(주),30190,17-Dec,360404385,0,301384740,0,#DIV/0!
남화토건(주),91590,16-Dec,64560813,0,61133907,0,#DIV/0!
남화토건(주),91590,17-Dec,66352445,34509,61797876,34509,1922.757686
넥슨지티(주),41140,16-Dec,61176392,0,54353290,0,#DIV/0!
넥슨지티(주),41140,17-Dec,49273127,0,42950845,0,#DIV/0!
농업회사법인(주)농우바이오,54050,16-Dec,103088564,65701569,82836511,49831097,1.569042651
농업회사법인(주)농우바이오,54050,17-Dec,104456089,72863144,87588908,51183249,1.433592942
뉴지랩파마(주),214870,16-Dec,32877051,6587935,32877051,6587935,4.990494138
뉴지랩파마(주),214870,17-Dec,30603266,5866790,30603266,5866790,5.216356133
다믈멀티미디어(주),93640,16-Dec,25657732,784084,25657732,784084,32.72319292
다믈멀티미디어(주),93640,17-Dec,18332541,1044784,18332541,1044784,17.54672832
대동금속(주),20400,16-Dec,61096103,5206530,61096103,5206530,11.73451473
대동금속(주),20400,17-Dec,74709305,7713574,74709305,7713574,9.685433108
대동기어(주),8830,16-Dec,92871384,27840894,92871384,27840894,3.335790295
대동기어(주),8830,17-Dec,113492983,27185151,113492983,27185151,4.174815251
대봉엘에스(주),78140,16-Dec,71038610,10248886,63361641,10022757,6.931349417
대봉엘에스(주),78140,17-Dec,65651788,11638546,56676287,11477865,5.640892599
대아티아이(주),45390,16-Dec,99036870,1664406,78046983,1664406,59.50283164
대아티아이(주),45390,17-Dec,85793071,4211657,72213346,4211657,20.37038415
대양전기공업(주),108380,16-Dec,174947504,12719786,152735017,11227499,13.75396599
대양전기공업(주),108380,17-Dec,143063987,9320990,120118833,7106697,15.34858282
대양제지공업(주),6580,16-Dec,195138324,8179206,122454390,4115751,23.85785662
대양제지공업(주),6580,17-Dec,262916771,9777308,168407132,4262660,26.89050718
대원미디어(주),48910,16-Dec,94993117,5021726,45442713,2770995,18.91642774
대원미디어(주),48910,17-Dec,120735136,7308065,65863620,4534910,16.52080763
대원산업(주),5710,16-Dec,823571833,20887553,613515432,14824025,39.42883271
대원산업(주),5710,17-Dec,797044137,21018163,659699891,13757270,37.92168407
대정화금(주),120240,16-Dec,60942765,8239165,60942765,8239165,7.396716172
대정화금(주),120240,17-Dec,66494216,8601457,66494216,8601457,7.730575878
대주산업(주),3310,16-Dec,85050936,9858407,85050936,9858407,8.627249413
대주산업(주),3310,17-Dec,85513866,9744289,85513866,9744289,8.775793288
대주전자재료(주),78600,16-Dec,67911464,10242268,48840326,5810449,6.630510352
대주전자재료(주),78600,17-Dec,93390771,14896885,71998264,9992450,6.26914761
대한광통신(주),10170,16-Dec,116472058,18253268,116012489,18123558,6.380887959
대한광통신(주),10170,17-Dec,139662357,19512989,135510913,18184357,7.157404588
대한그린파워(주),60900,16-Dec,33182396,1670541,33182396,1670541,19.86326346
대한그린파워(주),60900,17-Dec,32140229,3628422,32140229,3628422,8.857908204
대한뉴팜(주),54670,16-Dec,109403129,12072374,109403129,12072374,9.062271348
대한뉴팜(주),54670,17-Dec,130816029,13048339,130816029,13048339,10.02549282
대한약품공업(주),23910,16-Dec,139436904,12477878,139436904,12477878,11.17472891
대한약품공업(주),23910,17-Dec,144439321,16913253,144439321,16913253,8.5400083
대화제약(주),67080,16-Dec,142288247,18575700,81959815,9603609,7.659913058
대화제약(주),67080,17-Dec,122199862,13511460,85802226,8113378,9.044164139
더이앤엠(주),89230,16-Dec,15331347,82849,8561810,82849,185.0516844
더이앤엠(주),89230,17-Dec,13590205,0,13590205,0,#DIV/0!
덕산네오룩스(주),213420,16-Dec,42330697,6630850,42330697,6630850,6.383902064
덕산네오룩스(주),213420,17-Dec,100405838,17882849,100405838,17882849,5.6146444
덕산하이메탈(주),77360,16-Dec,42828124,4963919,42828124,4954804,8.627885346
덕산하이메탈(주),77360,17-Dec,45074162,4927927,45074162,4927927,9.146678106
