회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액2019
제이엠아이(주),33050,18-Dec,8729091,11276792,124501356,124753911,99.79755745
제이엠아이(주),33050,19-Dec,9076183,11948797,67150477,70128873,95.75296754
제이엠티(주),94970,18-Dec,95134907,102773155,123439182,147040181,83.94928594
제이엠티(주),94970,19-Dec,48899660,54807237,73852190,83264957,88.695404
조광아이엘아이(주),44060,18-Dec,13196403,24602135,13196403,24602135,53.63925936
조광아이엘아이(주),44060,19-Dec,14223273,24534303,14223273,24534303,57.9730062
조아제약(주),34940,18-Dec,33708361,61640171,33940029,63089935,53.7962656
조아제약(주),34940,19-Dec,37505564,66476463,37817963,67536605,55.9962453
주성엔지니어링(주),36930,18-Dec,147820339,262699926,148002922,263006104,56.27356922
주성엔지니어링(주),36930,19-Dec,146477064,254491427,146835275,254580906,57.67725369
줌인터넷(주),239340,18-Dec,,,0,0,#DIV/0!
줌인터넷(주),239340,19-Dec,0,24679947,0,24679947,0
지나인제약(주),78650,18-Dec,67005046,79598994,64692498,77858950,83.08935325
지나인제약(주),78650,19-Dec,62488199,70072220,56597016,67739920,83.55046183
지니언스(주),263860,18-Dec,8332107,21347638,8332107,21445361,38.85272437
지니언스(주),263860,19-Dec,10210346,24874819,10210419,24925858,40.96315962
지더블유바이텍(주),36180,18-Dec,30054675,38971643,30054675,38971643,77.1193429
지더블유바이텍(주),36180,19-Dec,35430959,44565634,35430959,44570859,79.49355205
지스마트글로벌(주),114570,18-Dec,20259690,31560874,20259690,31560874,64.19242382
지스마트글로벌(주),114570,19-Dec,20787392,11849653,20787392,11849653,175.4261665
지에이치신소재(주),130500,18-Dec,50089770,53965476,59768375,65263335,91.58032607
지에이치신소재(주),130500,19-Dec,50833310,56124331,60394285,67174274,89.90686673
지엔원에너지(주),270520,18-Dec,,,0,0,#DIV/0!
지엔원에너지(주),270520,19-Dec,,,0,0,#DIV/0!
지엘팜텍(주),204840,18-Dec,2732803,3761456,7214481,7998087,90.20258219
지엘팜텍(주),204840,19-Dec,2392056,4301246,8579985,10608166,80.88094587
진양제약(주),7370,18-Dec,21071938,46862706,21071938,46862706,44.96526086
진양제약(주),7370,19-Dec,23288528,47351256,23288528,47351256,49.18249265
차이나크리스탈신소재홀딩스,900250,18-Dec,,,38334638,76036380,50.41617973
차이나크리스탈신소재홀딩스,900250,19-Dec,,,45779117,84592473,54.11724634
참존글로벌(주),158310,18-Dec,2988217,4310908,3131632,4861421,64.41803744
참존글로벌(주),158310,19-Dec,4597983,5253550,4597983,10075086,45.63715883
참좋은여행(주),94850,18-Dec,10056579,65012579,10056579,65012579,15.46866646
참좋은여행(주),94850,19-Dec,0,62056608,0,62056608,0
카페24(주),42000,18-Dec,0,134561019,0,165386969,0
카페24(주),42000,19-Dec,0,147946664,0,217244740,0
커머스마이너 (주),223310,18-Dec,10902253,12104742,13241831,16095117,82.27235005
커머스마이너 (주),223310,19-Dec,6838483,9051494,6838483,9051494,75.55087591
컬러레이홀딩스,900310,18-Dec,,,14019444,48244029,29.05943863
컬러레이홀딩스,900310,19-Dec,,,16822609,50860783,33.07579634
케어룸의료산업(주),327970,18-Dec,,,0,0,#DIV/0!
케어룸의료산업(주),327970,19-Dec,,,0,0,#DIV/0!
케이디켐(주),221980,18-Dec,36684568,49831496,36632819,49983326,73.29007878
케이디켐(주),221980,19-Dec,35958555,48212800,36218015,48784053,74.2415047
케이만금세기차륜집단유한공사,900280,18-Dec,,,84427562,121631102,69.41280693
케이만금세기차륜집단유한공사,900280,19-Dec,,,75555074,113144422,66.77755091
케이맥(주),43290,18-Dec,82850387,106772268,83574445,106823412,78.23607525
케이맥(주),43290,19-Dec,56509334,62506052,56358352,62978528,89.48820144
케이비아이메탈(주),24840,18-Dec,436949658,449113544,450260584,463758285,97.08949653
케이비아이메탈(주),24840,19-Dec,460915126,477661145,475951085,494785993,96.19332231
케이에이치건설(주),226360,18-Dec,26104620,38651216,26104620,38610580,67.61001777
케이에이치건설(주),226360,19-Dec,19180808,31455061,19459468,31699278,61.38773255
케이에이치전자(주),111870,18-Dec,34656560,40608212,30575202,40686889,75.14755429
케이에이치전자(주),111870,19-Dec,32329014,36810750,28841144,36855517,78.25461789
케이엠제약(주),225430,18-Dec,11508500,17302126,11508500,17302126,66.51494735
케이엠제약(주),225430,19-Dec,14552074,20338373,14552074,20338373,71.54984324
케이지이티에스(주),151860,18-Dec,89520641,110908589,104371580,123739773,84.3476414
케이지이티에스(주),151860,19-Dec,137784091,160879256,137784091,160879256,85.64441086
케이피엑스라이프사이언스(주),114450,18-Dec,32682982,32753788,32682982,32753788,99.78382348
케이피엑스라이프사이언스(주),114450,19-Dec,34586358,37618455,34586358,37618455,91.93986834
켄코아에어로스페이스(주),274090,18-Dec,12471150,12703258,23711114,28937384,81.93938333
켄코아에어로스페이스(주),274090,19-Dec,17465498,17234579,38317894,46298662,82.76242195
코나아이(주),52400,18-Dec,68410888,84907813,71479479,89944015,79.47107876
코나아이(주),52400,19-Dec,86478798,120293820,89214759,121962894,73.14909976
코드네이처(주),78940,18-Dec,3437925,4102479,15549515,19629440,79.21527563
코드네이처(주),78940,19-Dec,27053161,30758360,35645824,42464830,83.94199153
코리아에프티(주),123410,18-Dec,147247882,172873729,336002817,387982326,86.60260906
코리아에프티(주),123410,19-Dec,171001853,196890338,379579787,438688446,86.52605065
코스맥스엔비티(주),222040,18-Dec,105047223,145785258,157004604,201729212,77.82938447
코스맥스엔비티(주),222040,19-Dec,115790110,146311047,177066685,194269355,91.14493894
코아스템(주),166480,18-Dec,2573253,2867071,18063485,22316891,80.94086672
코아스템(주),166480,19-Dec,2958070,3390123,19345172,24284457,79.66071467
코오롱생명과학(주),102940,18-Dec,121951288,132680189,121951288,132680189,91.91371291
코오롱생명과학(주),102940,19-Dec,122982321,148541237,122982321,148541237,82.79338686
코오롱티슈진(주),950160,18-Dec,2421131,3785252,2421131,3785252,63.9622144
코오롱티슈진(주),950160,19-Dec,2797844,3053313,2797844,3053313,91.63305563
코웰패션(주),33290,18-Dec,58469944,150254697,148737089,339376233,43.82660733
코웰패션(주),33290,19-Dec,84554308,179647116,184277518,394651165,46.69377271
코위버(주),56360,18-Dec,38817767,54855376,38645392,55093572,70.14501075
코위버(주),56360,19-Dec,82519463,112750378,82438762,113131215,72.87004033
콜마비앤에이치(주),200130,18-Dec,272704672,336088148,309334857,386365759,80.0626996
콜마비앤에이치(주),200130,19-Dec,307162592,384491796,343895339,438905518,78.3529313
큐렉소(주),60280,18-Dec,27741165,33889685,27741165,33889685,81.85725244
큐렉소(주),60280,19-Dec,28825255,34388093,28825255,34388093,83.82336002
크로바하이텍(주),43590,18-Dec,41203748,40298802,47812487,46795016,102.1743149
크로바하이텍(주),43590,19-Dec,28221599,28801873,33651264,35522415,94.73247807
크루셜텍(주),114120,18-Dec,77063765,79684507,91067051,83675066,108.834155
크루셜텍(주),114120,19-Dec,51662710,61580736,76558435,65079351,117.6385963
크리스탈지노믹스(주),83790,18-Dec,2902001,13889307,2902001,13887491,20.89651039
크리스탈지노믹스(주),83790,19-Dec,3042991,4397571,9200412,14006559,65.68645447
키네마스터(주),139670,18-Dec,0,12063442,0,12796770,0
키네마스터(주),139670,19-Dec,0,19326756,0,19423411,0
테고사이언스(주),191420,18-Dec,1851881,7769745,1866795,7850219,23.7801646
테고사이언스(주),191420,19-Dec,1620417,6273699,1630821,6346019,25.69833151
테라사이언스(주),73640,18-Dec,16173909,19415633,16138467,19572116,82.45642423
테라사이언스(주),73640,19-Dec,14532563,16168956,14457626,16194065,89.2773124
티제이미디어(주),32540,18-Dec,49953242,63176679,52284989,68523824,76.30191362
티제이미디어(주),32540,19-Dec,54094811,69728502,56463840,75419429,74.86643793
티케이지애강(주),22220,18-Dec,49338129,64950179,49338129,64950179,75.96303776
티케이지애강(주),22220,19-Dec,53986304,71371711,53986304,71371711,75.64103935
팅크웨어(주),84730,18-Dec,127817676,183116475,135104476,194443885,69.48250185
팅크웨어(주),84730,19-Dec,112906025,167438665,123532986,182220910,67.79298051
파나케이아(주),58530,18-Dec,40572930,53718179,58981663,70689133,83.43809083
파나케이아(주),58530,19-Dec,23032564,28091389,23476670,41111222,57.10525948
패션플랫폼(주),225590,18-Dec,33513731,74307199,33513731,74307199,45.10159372
패션플랫폼(주),225590,19-Dec,34358462,79379158,34358462,79379158,43.28398394
펌텍코리아(주),251970,18-Dec,116914141,151233122,116154097,151070087,76.88755551
펌텍코리아(주),251970,19-Dec,126584159,161858814,137507678,175371909,78.40918126
풍국주정공업(주),23900,18-Dec,35936766,49394447,93138250,120452943,77.32334942
풍국주정공업(주),23900,19-Dec,38181453,48096508,95929765,121430700,78.99959812
피씨엘(주),241820,18-Dec,84321,128541,84321,128541,65.59852498
피씨엘(주),241820,19-Dec,24691,35811,24691,35811,68.94808858
피아이첨단소재(주),178920,18-Dec,165322060,245472562,165322060,245472562,67.34848842
피아이첨단소재(주),178920,19-Dec,166404372,223682314,166404372,223682314,74.39317353
피앤씨테크(주),237750,18-Dec,17264161,22774807,17264161,22774807,75.80376422
피앤씨테크(주),237750,19-Dec,15510335,21401365,15510335,21401365,72.4735782
피에스케이(주),319660,19-Dec,78050249,137720048,85388685,154611977,55.22772987
피에스케이홀딩스(주),31980,18-Dec,173384482,303846799,184007330,328682010,55.98338954
피에스케이홀딩스(주),31980,19-Dec,18652519,31627114,23323869,42078133,55.42990465
피에스텍(주),2230,18-Dec,50358681,61651717,50358681,61651717,81.682528
피에스텍(주),2230,19-Dec,44404060,50561176,44460279,50670723,87.74352598
피에이치에이(주),43370,18-Dec,581593361,628611155,955583725,1066543292,89.59633727
피에이치에이(주),43370,19-Dec,566701545,626711569,971680857,1088426363,89.27391784
하나마이크론(주),67310,18-Dec,302616469,319166384,388997577,479948865,81.04979621
하나마이크론(주),67310,19-Dec,277525850,298685547,409800271,498198003,82.25650615
하나머티리얼즈(주),166090,18-Dec,109103160,175561922,109103160,175561922,62.14511596
하나머티리얼즈(주),166090,19-Dec,97559628,154826023,97559628,154826023,63.01242266
하이록코리아(주),13030,18-Dec,91007418,116850548,89276761,124267408,71.84245848
하이록코리아(주),13030,19-Dec,105749275,133142496,105008591,142113513,73.89064473
하이즈항공(주),221840,18-Dec,40210167,45888251,45248700,51699966,87.521721
하이즈항공(주),221840,19-Dec,45372809,53029222,63139347,73686265,85.68672466
한국기업평가(주),34950,18-Dec,0,46995509,0,84153909,0
한국기업평가(주),34950,19-Dec,0,51873852,0,92749504,0
한국맥널티(주),222980,18-Dec,22914967,32101989,23821630,33220129,71.70842112
한국맥널티(주),222980,19-Dec,24959867,34791773,31388607,42843624,73.26319314
한국선재(주),25550,18-Dec,151932962,168694586,170460730,192671344,88.47227951
한국선재(주),25550,19-Dec,135151040,149106313,161658864,185477689,87.15811852
한국알콜산업(주),17890,18-Dec,203295738,249918169,203295738,255981311,79.41819549
한국알콜산업(주),17890,19-Dec,190046244,240070314,232137865,291435153,79.65335088
한국유니온제약(주),80720,18-Dec,23405116,54662340,23405116,54662340,42.81762544
한국유니온제약(주),80720,19-Dec,26937985,51264403,26937985,51264403,52.54715441
한국전자금융(주),63570,18-Dec,8292185,208903837,59533528,294423482,20.22037359
한국전자금융(주),63570,19-Dec,12443080,223334469,46386409,282876178,16.39813198
한국전자인증(주),41460,18-Dec,0,26353041,0,26569095,0
한국전자인증(주),41460,19-Dec,0,28465774,0,28670274,0
한국정밀기계(주),101680,18-Dec,49866624,42878767,49866624,42878767,116.2967769
한국정밀기계(주),101680,19-Dec,40468376,45269694,40468376,45269694,89.39396851
한국정보공학(주),39740,18-Dec,157676745,163806779,164119832,176139687,93.17595302
한국정보공학(주),39740,19-Dec,144281964,150497146,148287898,161734399,91.68605993
한국정보인증(주),53300,18-Dec,0,38912669,0,38912669,0
한국정보인증(주),53300,19-Dec,0,42589991,0,42606443,0
한국정보통신(주),25770,18-Dec,397936204,440800501,398742367,443528825,89.90224412
한국정보통신(주),25770,19-Dec,452610022,494677892,452855851,498756811,90.79692568
한국컴퓨터(주),54040,18-Dec,31782944,35947819,113230927,114184162,99.16517757
한국컴퓨터(주),54040,19-Dec,29913802,33177976,98691682,110390879,89.40202569
한라아이엠에스(주),92460,18-Dec,21941132,31985154,22139063,32886900,67.31878955
한라아이엠에스(주),92460,19-Dec,34347483,47381801,34519039,48373035,71.36008522
한솔아이원스(주),114810,18-Dec,127446008,170603193,127446008,170603193,74.70317862
한솔아이원스(주),114810,19-Dec,97972420,122297432,97972420,122297432,80.10995685
한솔인티큐브(주),70590,18-Dec,52152380,63736088,52152380,63736088,81.82551147
한솔인티큐브(주),70590,19-Dec,49816961,58966376,49816961,58966376,84.48367422
한양디지텍(주),78350,18-Dec,82601784,89648266,82047315,93973957,87.30856678
한양디지텍(주),78350,19-Dec,65929935,67287737,64468043,67970988,94.84641153
한양이엔지(주),45100,18-Dec,541202309,656623025,657895463,788794392,83.40519021
한양이엔지(주),45100,19-Dec,560053864,608346645,700369221,772099734,90.70968298
한일네트웍스(주),46110,18-Dec,114812779,126595882,114660900,126602178,90.56787317
한일네트웍스(주),46110,19-Dec,105696720,121614532,105422264,121634725,86.67119032
한일단조공업(주),24740,18-Dec,124946971,131195000,142416924,152671504,93.28323903
한일단조공업(주),24740,19-Dec,108260444,121071383,124976771,141239584,88.48565498
한일사료(주),5860,18-Dec,83779595,98462181,276347369,307837434,89.7705537
한일사료(주),5860,19-Dec,85968838,102314789,306409851,343495230,89.20352431
한일화학공업(주),7770,18-Dec,108606322,117025132,142890368,152860690,93.4775108
한일화학공업(주),7770,19-Dec,91618174,99572194,100813815,108719610,92.72827138
한창산업(주),79170,18-Dec,58039891,62340910,58039891,62340910,93.10080812
한창산업(주),79170,19-Dec,60370932,65366486,60370932,65366486,92.35762192
해성산업(주),34810,18-Dec,0,14931053,0,14931053,0
해성산업(주),34810,19-Dec,0,20260095,0,20260095,0
해성옵틱스(주),76610,18-Dec,79578446,90510694,199001172,204023160,97.53852063
해성옵틱스(주),76610,19-Dec,72064905,88424371,325639736,349099206,93.27999904
헝셩그룹유한회사,900270,18-Dec,,,148815969,200444345,74.24303689
헝셩그룹유한회사,900270,19-Dec,,,161726594,221245903,73.09811925
현대무벡스(주),319400,19-Dec,,,0,0,#DIV/0!
현대바이오사이언스(주),48410,18-Dec,12942783,26488354,17341117,31863791,54.4226423
현대바이오사이언스(주),48410,19-Dec,11136297,24918430,15964334,30085995,53.06234346
현대에이치티(주),39010,18-Dec,96752002,127327782,96751838,127334793,75.98224784
현대에이치티(주),39010,19-Dec,83753759,104552530,83753759,104552530,80.10686972
현우산업(주),92300,18-Dec,136339335,147756321,136339335,147756321,92.27309808
현우산업(주),92300,19-Dec,155251198,168476354,155251198,168476354,92.15014114
현진소재(주),53660,18-Dec,130202744,121227021,130202744,121227021,107.4040613
현진소재(주),53660,19-Dec,123226305,104153934,123226305,104153934,118.3117145
화성밸브(주),39610,18-Dec,55543237,66212547,55543237,66212547,83.88627159
화성밸브(주),39610,19-Dec,57807367,68101153,57807367,68101153,84.88456429
화일약품(주),61250,18-Dec,86873857,102072614,86873857,102072614,85.10985816
화일약품(주),61250,19-Dec,94264939,108744878,94264939,108744878,86.68448642
휴림네트웍스(주),192410,18-Dec,22232833,24162185,21812031,32996761,66.1035518
휴림네트웍스(주),192410,19-Dec,16386824,20576328,16606260,31303512,53.04919141
휴림로봇(주),90710,18-Dec,27993016,30729831,27993016,30729831,91.09394712
휴림로봇(주),90710,19-Dec,14895017,17514292,15054175,17620760,85.43431157
